Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Danilo D'Ambrosio,Torino,30,"D(CLR),M(LR)",22(6),1963,2.3,1,1.2,0.3,2.5,0.3,0.2,-,6.85
Emiliano Viviano,Fiorentina,33,GK,32,2863,-,-,-,-,0.9,-,-,-,6.85
Marvin Compper,Fiorentina,34,D(C),6(1),601,0.7,2.3,1,0.6,5,0.4,0.3,-,6.85
Lucas Castro,Catania,30,AM(CLR),18(18),2028,1.6,0.5,1.4,-,0.4,0.8,0.1,-,6.85
Giampaolo Pazzini,AC Milan,34,FW,15(15),1624,0.3,0.1,1.2,-,0.3,0.3,-,-,6.84
Kamil Glik,Torino,31,D(C),31(1),2693,1.5,1.7,1,0.6,7.4,0.4,0.5,-,6.84
Ângelo Da Costa,Sampdoria,35,GK,4,360,-,-,-,-,0.5,-,-,-,6.84
Michael Ciani,Lazio,35,D(C),13(5),1189,1.4,2.3,1.8,0.5,6.2,0.7,0.5,-,6.84
Gianluca Musacci,Parma,32,M(C),5(1),375,2.8,2,1.3,-,0.5,1.5,0.3,-,6.84
Gianluca Pegolo,Robur Siena,38,GK,38,3420,0.1,-,0.1,-,1,0.1,-,-,6.84
Alberto Gilardino,Bologna,36,FW,35(1),3054,0.5,0.3,1.4,-,1.1,-,0.1,-,6.83
Emiliano Moretti,Genoa,38,D(CL),26(7),2365,2.7,1.3,0.9,0.5,4.2,0.6,0.3,-,6.83
Antonio Mirante,Parma,35,GK,33,2887,-,-,0.1,-,1,0.1,-,-,6.83
Fernando Tissone,Sampdoria,32,M(C),6(6),603,2.7,0.9,0.8,-,1.8,0.8,0.3,-,6.83
Álvaro González,Lazio,34,"D(R),DMC,M(R)",29(5),2492,2.5,1.3,1,-,2.8,1.3,0.1,-,6.82
Isaac Cofie,Chievo,28,M(C),23(4),2067,1.9,1.3,1,-,1.8,0.9,0.4,-,6.82
Vladimir Weiss,Pescara,29,M(CLR),16(6),1448,1,0.3,1.5,-,0.2,0.7,-,-,6.82
Nicolas Burdisso,Roma,38,D(C),25,2250,1.6,1.5,0.7,1.7,7.4,0.4,0.7,-,6.82
Daniele Padelli,Udinese,33,GK,7(2),756,-,-,-,-,1.2,-,-,-,6.82
Marco Motta,Bologna,33,"D(R),M(R)",18(1),1495,1.4,2.3,1.9,0.2,2.9,0.6,0.2,-,6.81
Giuseppe Vives,Torino,38,"DMC,M(L)",21(4),1760,3.7,1.2,2.1,-,1.1,0.9,0.4,-,6.81
Francesco Pisano,Cagliari,33,D(LR),28,2428,1.6,2.2,1.2,0.1,4.5,0.5,0.6,-,6.81
Andrea Coda,Udinese,34,D(C),10(1),838,1.5,2.4,1,0.5,6.4,0.5,0.4,-,6.81
Fabio Quagliarella,Juventus,36,FW,13(14),1154,0.4,0.1,0.8,-,0.2,0.2,-,-,6.81
Panagiotis Tachtsidis,Roma,28,DMC,17(4),1443,2,1.3,1.2,-,2.7,1.3,0.1,-,6.81
Maarten Stekelenburg,Roma,36,GK,19,1666,0.2,-,-,-,0.9,0.1,-,-,6.81
Michele Canini,Atalanta,34,D(C),10(2),964,2.4,2.3,0.8,0.4,5.9,0.4,0.8,1,6.81
Luis Pedro Cavanda,Lazio,28,"D(LR),M(R)",8(6),754,2.2,1.4,1.4,0.2,3.6,0.4,0.1,-,6.80
Gianluigi Buffon,Juventus,41,GK,32,2880,-,-,-,-,0.6,0.1,-,-,6.80
Federico Marchetti,Lazio,36,GK,33,2970,-,-,-,-,0.8,0.1,-,-,6.80
Perparim Hetemaj,Chievo,32,M(CL),28(2),2386,3.2,1,2.8,-,1.4,1.2,0.2,-,6.80
Ishak Belfodil,Parma,27,"AM(LR),FW",22(11),2005,0.8,0.3,1.9,-,0.3,0.2,0.1,-,6.80
Massimo Gobbi,Parma,38,"D(L),M(L)",33(1),2944,1.9,1.8,1.2,0.4,3,1.1,0.3,-,6.79
Naldo,Bologna,30,D(C),2(3),265,1.8,1.6,0.8,0.4,4.6,0.8,0.8,-,6.79
Jonathan Rossini,Sampdoria,30,D(C),24(1),2164,1.4,1.5,0.4,1,8,0.4,0.9,-,6.79
Rolando Bianchi,Torino,36,FW,25(7),2309,0.6,0.2,2.2,-,0.7,0.3,0.1,-,6.79
Franco Brienza,Palermo,40,M(CR),13(4),1005,0.9,0.5,0.5,-,0.2,0.4,-,-,6.79
Marco Sau,Cagliari,31,"AM(C),FW",23(7),1963,0.4,0.4,1.2,-,0.1,0.3,-,-,6.79
Matías Fernández,Fiorentina,33,AM(C),9(13),990,1.1,0.5,0.5,-,0.1,0.1,-,-,6.78
Robinho,AC Milan,35,"AM(CLR),FW",11(12),1021,0.5,0.3,0.8,-,-,0.4,-,-,6.78
Christian Abbiati,AC Milan,41,GK,28,2445,-,-,-,-,0.8,-,-,-,6.78
Luca Toni,Fiorentina,42,FW,15(12),1320,0.4,0.2,1.4,-,0.4,0.1,0.1,-,6.78
Jasmin Kurtic,Palermo,30,M(CL),26(5),2319,2.5,1,1.5,-,1.3,1.4,0.2,-,6.78
Rolando,Napoli,33,D(C),4(3),392,2.6,1.1,0.7,0.1,3.4,0.6,0.1,-,6.77
Christian Terlizzi,Robur Siena,39,D(C),9,779,0.8,1.8,1.1,2.7,7.7,0.6,0.8,-,6.77
Alessandro Florenzi,Roma,28,"D(R),M(CLR)",25(11),2154,1.3,1.2,0.7,-,1.1,1,0.1,-,6.77
Morgan De Sanctis,Napoli,42,GK,34,3060,0.1,-,-,-,0.5,-,-,-,6.76
Sebastien Frey,Genoa,39,GK,36,3240,-,-,-,-,0.9,0.1,-,-,6.76
Daniele Dessena,Cagliari,32,"D(R),M(C)",28(3),2316,1.9,1.9,1.4,0.1,2.1,0.9,0.2,-,6.76
Salvatore Masiello,Torino,37,"D(L),M(L)",22(2),2014,2.1,1.7,1.6,-,2,1,0.2,-,6.76
Innocent Emeghara,Robur Siena,30,FW,16(1),1379,1.5,0.3,1.9,-,0.1,0.6,-,-,6.75
György Garics,Bologna,35,"D(R),M(R)",21(6),1939,1.4,1.3,0.7,0.3,3.3,0.4,0.1,-,6.75
Martín Cáceres,Juventus,32,"D(CLR),M(R)",12(6),1214,1.4,1.2,0.4,0.3,2.7,0.5,0.4,-,6.75
Lorenzo Ariaudo,Cagliari,30,D(C),15(2),1414,1.5,1.6,0.6,0.7,7.1,0.6,0.3,-,6.75
Luca Antonini,AC Milan,36,"D(CL),M(L)",5(1),425,2,1,0.8,-,3.2,0.3,0.2,-,6.75
Andrea Dossena,Palermo,37,"D(L),M(L)",10(1),800,2.4,1.5,2.1,0.1,2.4,1.3,0.1,-,6.74
Mattia Destro,Roma,28,FW,11(10),1108,0.5,0.4,1.3,-,0.2,0.2,-,-,6.74
Roberto Guana,Chievo,38,M(C),22(1),1719,2.5,1.3,2,-,0.8,1.3,0.1,-,6.74
Eros Pisano,Genoa,32,"D(LR),M(R)",9(1),670,2.1,1.2,1.5,0.7,2.3,0.5,0.4,-,6.74
Fabiano Santacroce,Parma,32,D(C),4(4),395,2.1,2.1,1.6,1,3.6,0.9,-,-,6.74
Manolo Gabbiadini,Bologna,27,"AM(CLR),FW",19(11),1729,1.1,0.4,1.3,-,0.4,0.6,0.1,-,6.74
Mario Sampirisi,Genoa,26,"D(R),M(R)",16,1300,2.8,2.4,1.2,1.1,3.3,1.2,0.1,-,6.74
Gianluca Sansone,Sampdoria,32,"AM(L),FW",6(8),684,0.9,0.4,0.7,-,0.2,0.4,-,-,6.73
Anselmo,Palermo,30,DMC,2(3),190,2.4,2.2,0.8,-,1,1.2,-,-,6.73
Stefano Mauri,Lazio,39,"M(CLR),FW",23(3),1917,1.2,0.5,1.4,-,0.3,0.8,0.2,-,6.73
Alessio Sestu,Robur Siena,35,AM(CLR),13(15),1374,0.9,0.6,0.6,-,0.6,0.1,-,-,6.72
Maicosuel,Udinese,33,AM(CLR),15(5),1210,1.3,0.5,1.3,-,0.1,0.4,0.1,-,6.72
Federico Balzaretti,Roma,37,D(L),24(3),2010,2,1,1,0.4,1.8,0.5,0.1,-,6.72
Cesare Natali,Bologna,40,D(C),4(1),347,0.8,1.2,1.4,1,6,0.2,0.2,-,6.72
Alessandro Rosina,Robur Siena,35,AM(C),29(2),2255,1.4,0.6,0.9,-,0.2,0.7,-,-,6.72
Juan Vargas,Genoa,35,"D(L),M(CL)",15(5),1346,1,0.5,1.3,-,0.8,0.4,0.1,-,6.72
Uros Cosic,Pescara,26,D(C),20,1648,1.6,2.2,0.4,1.2,5.6,0.2,0.7,-,6.72
Simone Vergassola,Robur Siena,43,DMC,29(1),2553,2.3,1.2,1,-,1.6,1.3,0.2,-,6.72
Giovanni Pasquale,Udinese,37,M(L),17(1),1464,1.5,1.2,0.9,-,1.6,0.6,0.1,-,6.72
Gaetano D'Agostino,Robur Siena,37,M(C),7(1),511,3.5,1.5,1.3,-,1,1.1,0.4,-,6.71
Samir Handanovic,Inter,34,GK,35,3150,0.1,-,0.1,-,0.6,0.1,-,1,6.71
Giandomenico Mesto,Napoli,37,"D(R),M(R)",7(9),731,1.8,0.9,0.8,0.1,1.1,0.4,-,-,6.71
Mauricio Pinilla,Cagliari,35,FW,12(11),1287,0.6,0.2,1.3,-,0.3,0.3,0.2,-,6.71
Dejan Stojanovic,Bologna,25,GK,4,360,-,-,0.3,-,1.8,-,-,-,6.71
Marco Capuano,Pescara,27,D(CL),23(3),2122,2.2,2.2,0.8,0.9,7,1,0.7,-,6.71
Yuto Nagatomo,Inter,32,"D(LR),M(LR)",22(3),1930,1.9,1.3,0.8,0.1,2.1,0.5,0.1,-,6.71
Felipe,Robur Siena,34,D(CL),34,2951,2.4,2,1.4,0.5,5.5,0.8,0.6,-,6.70
Bojan,AC Milan,28,"AM(CLR),FW",5(14),730,0.4,0.2,0.4,-,0.1,0.5,-,-,6.70
Roger Carvalho,Bologna,32,D(C),5(2),412,1.9,2,1.4,0.3,5.1,0.3,0.4,-,6.69
Pablo Armero,Napoli,32,"D(L),M(L)",4(11),570,0.9,0.7,0.5,0.1,1.2,0.5,-,-,6.69
Panagiotis Kone,Bologna,31,M(CLR),26(5),2126,1.7,0.8,2.5,0.1,0.5,0.6,0.1,-,6.69
Federico Fernández,Napoli,30,D(C),1(1),102,0.5,1.5,0.5,-,8.5,-,0.5,-,6.69
Maximiliano Moralez,Atalanta,32,"AM(CLR),FW",26(3),2020,1.9,0.5,0.8,-,0.2,1.1,-,-,6.69
Thiago Ribeiro,Cagliari,33,"AM(CLR),FW",17(12),1475,0.7,0.2,1,-,0.5,0.6,-,-,6.69
Mattia Perin,Pescara,26,GK,28(1),2519,0.1,-,-,-,0.7,0.1,-,-,6.68
Marcelo Estigarribia,Sampdoria,31,"D(L),M(CLR)",29(5),2431,1.6,0.8,1.1,0.2,0.9,1,0.1,-,6.68
M'Baye Niang,AC Milan,24,"AM(LR),FW",9(11),869,1.3,0.5,1,-,0.4,0.6,0.1,-,6.68
Mauro Icardi,Sampdoria,26,FW,24(7),2119,0.3,0.2,0.5,-,0.6,0.1,-,-,6.68
Marco Rigoni,Genoa,39,AM(C),7(6),690,1.3,0.8,0.5,-,0.4,0.6,-,-,6.68
Marco Biagianti,Catania,35,M(C),17(11),1574,2.6,1.4,1.3,-,1.3,1.2,0.3,-,6.68
Gennaro Sardo,Chievo,40,"D(R),M(R)",18(5),1557,1.4,1.5,1,0.2,2.9,0.4,0.3,1,6.68
Samir Ujkani,Palermo,30,GK,19,1666,0.1,-,0.1,-,0.9,0.2,-,-,6.67
Luciano,Chievo,43,M(CR),12(12),1114,2,0.8,0.9,-,0.9,0.4,-,-,6.67
Albano Bizzarri,Lazio,41,GK,5,450,0.2,-,-,-,0.4,-,-,-,6.67
Angelo,Robur Siena,38,M(R),27(1),2196,1.3,1.4,0.9,0.2,1.4,0.6,-,-,6.67
Andrea Coda,Parma,34,D(C),6(2),473,1.4,1.5,0.9,0.4,4,0.4,0.1,-,6.67
Nicolas Frey,Chievo,35,D(CLR),20(1),1810,1.9,1.2,1.5,0.2,4.1,0.5,0.4,-,6.67
Egidio Arévalo Ríos,Palermo,37,DMC,22(5),2021,2.3,1.2,0.6,-,1.2,1.9,-,-,6.67
Gianpaolo Bellini,Atalanta,39,D(LR),10(1),840,2.5,1.3,0.8,0.2,3.6,0.5,0.4,-,6.67
Antonio Bocchetti,Pescara,39,D(CL),23(1),2044,2.3,2,0.9,0.5,6.9,1.2,0.3,-,6.66
Bostjan Cesar,Chievo,36,D(C),19(3),1725,1,1.4,1.3,0.6,6.9,0.4,0.5,-,6.66
Nicola Sansone,Parma,27,"AM(LR),FW",17(9),1568,0.7,0.4,0.4,-,-,0.5,-,-,6.66
Michele Ferri,Atalanta,38,D(R),7(2),557,2.3,1.1,0.3,0.6,3.1,0.1,0.2,-,6.66
Alejandro Faurlin,Palermo,32,M(C),3(3),304,2.3,0.8,1.7,-,1.3,1.5,0.2,-,6.66
Daniele Galloppa,Parma,34,M(C),8(4),671,1.8,1.2,1.5,-,0.3,0.8,0.1,-,6.66
Ezequiel Schelotto,Atalanta,30,"D(R),M(LR)",12(4),1093,1.3,1.3,0.8,0.1,1.4,0.3,0.3,-,6.66
Emanuele Calaiò,Robur Siena,37,FW,18,1614,0.7,0.2,1.9,0.1,1.1,0.5,0.1,-,6.66
Sergio Romero,Sampdoria,32,GK,32,2824,0.1,-,-,-,0.6,0.1,-,-,6.65
Carlos Carmona,Atalanta,32,DMC,20(1),1543,2.4,0.7,2,-,1,0.9,0.2,-,6.65
Riccardo Meggiorini,Torino,33,FW,18(13),1599,1.2,0.3,1.3,-,0.6,0.4,0.1,-,6.65
Shkodran Mustafi,Sampdoria,27,D(CR),12(5),1096,1.5,1.8,1.5,0.2,5.2,0.5,0.3,-,6.65
Pablo Cáceres,Torino,34,D(L),2,180,2.5,2.5,0.5,-,3.5,-,-,-,6.65
Rômulo Togni,Pescara,36,DMC,16(1),1398,2.1,1.5,1.6,-,1,1.9,0.3,-,6.64
Gaetano Berardi,Sampdoria,30,D(CLR),18(3),1513,2,2.1,1.2,0.1,3.5,0.7,0.1,-,6.64
Giulio Sanseverino,Palermo,25,Midfielder,2(1),170,0.7,-,0.3,-,0.3,0.3,0.7,-,6.64
Nélson,Palermo,36,D(R),3(5),462,1.1,1.4,0.3,-,2,1,-,-,6.64
Matti Lund Nielsen,Pescara,31,"DMC,M(R)",15(4),1323,2.7,1.2,1.1,-,1,2.1,0.2,-,6.64
Michel Morganella,Palermo,30,"D(R),M(LR)",30,2573,2.4,1.4,1.8,0.2,2.5,0.7,0.1,-,6.64
Jorge Teixeira,Robur Siena,32,D(C),9,810,1.4,1.4,1,0.3,6.2,0.6,0.4,-,6.64
Pavol Farkas,Chievo,34,Defender,2(2),219,1.5,2,0.3,-,3.5,0.5,0.3,-,6.64
Sergio Floccari,Lazio,37,FW,11(11),1170,0.6,0.1,0.9,-,0.3,0.3,0.1,-,6.63
Alessandro Sgrigna,Torino,39,FW,7(4),562,0.6,0.6,1.1,-,0.1,0.5,-,-,6.63
Sotirios Ninis,Parma,29,AM(C),5(9),589,0.9,0.5,0.8,-,0.3,0.7,-,-,6.63
Davide Brivio,Atalanta,31,"D(L),M(L)",15(5),1441,2.1,1.2,0.9,0.2,2.9,0.6,0.4,1,6.63
Emmanuel Cascione,Pescara,35,M(C),23(7),2199,2.1,1,1.2,-,1.4,0.8,0.2,-,6.63
Ignacio Fideleff,Parma,29,Defender,0(1),9,2,2,-,-,2,-,-,-,6.63
Paolo De Ceglie,Juventus,32,"D(L),M(CL)",12(2),879,1.5,1.3,0.8,-,0.9,0.5,0.1,-,6.63
Ogenyi Onazi,Lazio,26,DMC,8(7),823,2.5,1.4,1.5,-,0.6,2.3,0.1,-,6.63
Maximiliano López,Sampdoria,35,FW,9(8),889,0.8,0.1,1.5,-,0.3,0.2,0.2,-,6.63
Dodô,Roma,27,"D(L),M(L)",7(4),628,1.5,1.1,1,0.9,1.5,0.9,0.2,-,6.63
Luca Castellazzi,Inter,43,GK,2,180,0.5,-,-,-,0.5,-,-,-,6.62
Rodrigo Taddei,Roma,39,M(C),2(2),217,2.3,1.8,1.3,0.5,1.3,1,0.5,-,6.62
Jean-François Gillet,Torino,40,GK,37,3330,-,-,-,-,0.9,0.1,-,-,6.62
Antonio Floro Flores,Genoa,36,"AM(L),FW",6(5),552,0.7,0.2,0.1,-,0.1,0.3,0.1,-,6.61
Daniel Tözsér,Genoa,34,DMC,16(6),1337,1.4,1,0.6,-,2.1,1,0.2,-,6.61
Rômulo,Fiorentina,32,"D(R),M(CR)",10(10),996,1.9,0.7,1.1,0.1,0.5,0.5,0.2,-,6.60
Giulio Migliaccio,Fiorentina,38,DMC,9(15),988,0.8,1.4,1.2,-,1.5,0.5,0.1,-,6.60
Rinaldo Cruzado,Chievo,34,FW,1(4),185,0.6,0.8,0.8,-,0.2,0.6,-,-,6.60
Michael Agazzi,Cagliari,34,GK,34,3009,-,-,0.1,-,0.5,0.1,-,-,6.60
Matías Silvestre,Inter,34,D(C),6(3),566,1.7,0.8,1.2,1.2,5.9,0.7,0.6,-,6.60
Paul Papp,Chievo,29,D(CLR),6(2),524,0.9,1.4,1.1,0.5,5.1,0.9,0.3,-,6.59
Aleandro Rosi,Parma,32,"D(R),M(R)",23(3),1963,1.5,1.4,1.7,0.2,2,0.8,0.2,-,6.59
Matija Nastasic,Fiorentina,26,D(C),1,90,2,-,-,-,4,-,-,-,6.59
Alberto Paloschi,Chievo,29,FW,16(4),1287,1.2,0.2,1.4,-,0.2,0.6,0.1,-,6.59
Mario Paglialunga,Catania,30,Midfielder,1(5),197,1.8,1,0.3,-,1.2,1.7,0.2,-,6.59
Luigi Giorgi,Atalanta,32,M(CR),11(4),969,2.2,0.8,1.1,-,1.3,0.8,0.1,-,6.59
Alessandro Matri,Juventus,34,FW,10(12),1007,0.2,0.1,0.7,-,0.5,0.3,-,-,6.58
Tiberio Guarente,Bologna,33,DMC,11(9),1039,1.5,1.6,0.8,0.1,1.1,0.7,-,-,6.58
Lorenzo Squizzi,Chievo,45,Goalkeeper,1,90,-,-,-,-,-,-,-,-,6.57
Diego Fabbrini,Palermo,28,"AM(C),FW",5(3),424,0.8,0.1,1.3,-,0.3,0.1,-,-,6.57
Emmanuel Badu,Udinese,28,DMC,14(11),1525,1.4,0.9,1.1,-,1,0.5,0.2,-,6.57
Cristiano Del Grosso,Robur Siena,36,"D(L),M(L)",15(1),1344,1.5,0.9,0.7,0.2,3.3,0.9,-,-,6.57
Davide Biondini,Atalanta,36,M(C),20(4),1779,1.8,1.3,1.4,-,1.8,1.3,0.3,-,6.57
Andrea Cossu,Cagliari,39,M(CL),13(11),1191,0.5,0.5,0.7,-,0.1,0.5,-,-,6.57
Damiano Zanon,Pescara,36,D(R),21(2),1874,2.3,1.8,1.7,0.3,3.9,0.6,0.2,1,6.56
Nicola Belmonte,Robur Siena,32,M(R),6(1),470,3.3,1.4,1.1,0.1,1.4,1.1,-,-,6.56
Simone Pasa,Inter,25,Midfielder,2(2),224,2.3,1,0.3,0.3,2.8,1,0.3,-,6.56
Marcelo Larrondo,Fiorentina,30,FW,2(5),270,0.6,0.1,1.1,-,0.4,0.4,-,-,6.56
Valter Birsa,Torino,32,"M(CLR),FW",4(13),582,0.8,0.4,0.5,-,0.2,0.6,-,-,6.56
Mauro Goicoechea,Roma,31,GK,13(2),1260,0.1,-,0.1,-,0.9,0.2,-,1,6.55
Mervan Çelik,Pescara,29,"AM(LR),FW",11(12),1197,1.7,0.3,2,-,0.5,0.5,0.1,-,6.55
Paulo Barreto,Torino,33,FW,13(3),1062,0.4,0.2,0.4,-,0.1,0.2,-,-,6.55
Álvaro Ampuero,Parma,26,Defender,4(1),303,1.6,1,1.6,-,-,0.6,0.4,-,6.55
Éderson,Lazio,33,AM(CLR),4(11),461,1.7,0.2,1.5,-,0.1,0.5,-,-,6.55
Nenê,Cagliari,35,FW,12(11),996,0.8,0.1,2.1,-,0.6,0.5,0.2,-,6.54
Salvatore Aronica,Palermo,41,D(C),16,1345,1.9,1.6,1.4,0.6,5.6,0.8,0.6,-,6.54
Cristóbal Jorquera,Genoa,30,M(C),4(9),488,1.5,0.5,0.9,-,0.1,0.5,0.1,-,6.54
Mauro Formica,Palermo,31,M(C),3(5),274,1.5,0.4,0.9,-,0.4,0.4,-,-,6.54
Omar El Kaddouri,Napoli,28,AM(CL),1(6),224,0.9,0.3,0.3,-,-,-,-,-,6.54
Alen Stevanovic,Torino,28,AM(L),8(7),680,1.1,0.3,0.4,-,0.2,0.5,-,-,6.54
Gianluca Caprari,Pescara,25,"AM(CLR),FW",14(10),1278,0.8,0.5,0.3,-,0.1,0.5,-,-,6.54
Mauricio Isla,Juventus,31,"D(R),M(CR)",8(3),590,1.7,0.5,0.7,-,0.6,-,0.1,-,6.54
Cesare Bovo,Genoa,36,D(C),12(1),954,1.6,1.5,1.4,0.5,5.2,0.3,0.5,1,6.53
Lazaros Christodoulopoulos,Bologna,32,"AM(CLR),FW",7(5),675,1.3,0.5,0.8,-,0.4,0.3,-,-,6.53
Jonathan,Inter,33,"D(R),M(R)",8,573,1,1,0.5,0.1,2,0.1,0.3,-,6.53
Tommaso Rocchi,Inter,41,FW,8(5),727,0.4,0.1,0.5,-,0.1,-,-,-,6.53
Michele Pazienza,Bologna,36,DMC,10(5),878,2.1,1.5,1.7,0.1,1.2,1.7,0.5,-,6.53
Giuseppe Sculli,Pescara,38,M(L),8(2),668,1.7,0.9,1.4,-,0.4,0.6,0.1,-,6.52
Migjen Basha,Torino,32,M(C),17(4),1601,1.1,1,1,-,1.4,1,0.2,-,6.52
Francesco Valiani,Robur Siena,38,M(C),13(9),1207,1.4,0.5,0.7,-,0.5,1,-,-,6.52
Simone Perrotta,Roma,41,"D(C),M(CR),FW",5(11),574,1.4,0.4,0.6,0.1,0.3,0.6,0.1,-,6.52
Stefano Sorrentino,Chievo,40,GK,20,1800,-,-,-,-,0.7,-,-,-,6.52
Henry Giménez,Bologna,33,AM(C),0(2),34,-,1,0.5,-,0.5,-,-,-,6.52
Diego Fabbrini,Udinese,28,"AM(C),FW",4(3),282,0.7,0.1,0.9,-,0.1,0.4,-,-,6.51
Cristian Chivu,Inter,38,D(C),7(3),595,0.6,1.6,0.9,0.6,4.1,0.4,0.3,-,6.51
Birkir Bjarnason,Pescara,31,M(CLR),17(7),1615,1.5,0.5,1.2,0.1,1.9,0.8,0.3,-,6.51
Bruno Pereirinha,Lazio,31,D(LR),3(5),422,1.6,1.3,0.8,0.1,1.9,0.5,-,-,6.51
Matías Cabrera,Cagliari,33,AM(C),0(7),232,1.4,0.7,1.1,-,0.3,1,0.1,-,6.51
Vlada Avramov,Cagliari,40,GK,3(2),320,-,-,-,-,0.4,-,-,-,6.51
Riccardo Cazzola,Atalanta,33,M(C),9(13),934,1.9,0.9,0.8,-,1.2,0.4,0.3,-,6.51
Roberto Vitiello,Robur Siena,36,D(C),2,155,2,1.5,1.5,1,3,2,0.5,-,6.51
Ribair Rodríguez,Robur Siena,31,M(C),4(2),360,2.2,0.8,2.7,0.2,0.8,0.8,0.3,-,6.50
Afriyie Acquah,Parma,27,DMC,4(9),533,1.3,0.8,0.8,-,1.2,0.3,0.2,-,6.50
Pavol Bajza,Parma,27,Goalkeeper,0(1),47,-,-,-,-,-,-,-,-,6.50
Simone Romagnoli,Pescara,29,D(C),6(1),543,1.4,1.1,0.7,0.9,7.1,0.4,0.4,-,6.50
Luigi Giorgi,Palermo,32,M(CR),6(4),487,1.6,0.6,0.8,-,0.5,0.3,0.1,-,6.49
Francesco Modesto,Pescara,37,D(L),19,1613,1.7,1.4,1.1,0.3,2.7,0.7,0.1,-,6.49
Francesco Benussi,Palermo,37,GK,4(1),403,-,0.2,-,-,0.4,-,-,-,6.49
Marco Faraoni,Udinese,27,"D(R),M(R)",6(5),524,1.5,0.7,1.1,-,1.2,0.9,0.1,-,6.49
Piotr Zielinski,Udinese,25,AM(CL),4(5),318,1.1,0.3,1.1,-,-,1.2,0.1,-,6.49
Mauro Cetto,Palermo,37,D(C),2(1),203,2,2.7,1,0.3,4.3,-,1.3,-,6.49
Marco Benassi,Inter,24,AM(CR),3(3),260,1.7,1,0.8,0.2,0.7,0.7,0.3,-,6.49
Andrea Mantovani,Palermo,35,D(C),4(2),387,0.3,1.2,0.8,-,2.8,0.3,0.5,-,6.49
Ivan Radovanovic,Atalanta,30,DMC,8(8),649,1.3,0.7,1.1,0.1,1.9,0.4,0.1,-,6.49
Nicklas Bendtner,Juventus,31,FW,2(7),341,0.6,0.1,0.4,-,0.4,0.1,0.2,-,6.48
Ferdinando Sforzini,Pescara,34,FW,9(1),803,0.5,-,3.7,-,0.9,0.1,0.1,-,6.48
Marko Livaja,Atalanta,25,"AM(C),FW",6(5),611,0.7,0.3,2.9,-,0.1,0.5,-,-,6.48
Felipe Seymour,Chievo,31,DMC,3(4),359,1.7,0.4,1.4,-,0.6,1.3,-,-,6.48
Ciro Capuano,Catania,37,D(L),9(5),678,1.5,1.2,0.3,0.2,2.7,0.4,0.1,-,6.47
Marco Storari,Juventus,42,GK,6,530,-,-,-,-,0.2,-,-,-,6.47
Coutinho,Inter,27,M(CLR),3(7),307,0.7,0.5,0.3,-,-,0.6,-,-,6.46
N'Diaye Djiby,Chievo,25,Midfielder,1,90,1,-,2,-,1,-,-,-,6.46
Cristiano Lupatelli,Fiorentina,41,Goalkeeper,0(1),17,-,-,-,-,-,-,-,-,6.45
Adrian Stoian,Chievo,28,"AM(CL),FW",7(13),828,0.7,0.4,0.9,-,0.3,0.5,0.1,-,6.45
Pablo Armero,Udinese,32,"D(L),M(L)",8(2),752,2.5,1,1.2,0.1,1.9,1,0.1,-,6.45
Keko,Catania,27,M(R),2(2),170,0.8,0.3,1.3,-,0.5,0.3,-,-,6.45
Mattia Cassani,Fiorentina,35,"D(CR),M(R)",4(4),308,1.3,0.5,0.5,-,1.6,0.5,0.1,-,6.45
Manuel Coppola,Robur Siena,37,M(C),0(2),74,2,0.5,3.5,-,0.5,1.5,-,-,6.45
Marti Riverola,Bologna,28,Midfielder,1,51,2,-,-,-,-,-,-,-,6.44
Felipe Seymour,Genoa,31,DMC,8(7),767,2.3,0.9,0.7,-,0.5,1.3,-,-,6.44
David Di Michele,Chievo,43,"AM(CL),FW",6(5),511,1.4,0.2,0.5,-,-,0.5,-,-,6.44
Francesco Bolzoni,Robur Siena,30,DMC,16(9),1543,2.2,1.3,1.3,-,1.1,1.2,0.3,-,6.44
Gaby Mudingayi,Inter,37,M(C),4(5),303,1.7,0.8,0.8,-,0.9,0.6,-,-,6.43
Simone Padoin,Juventus,35,"D(LR),M(CLR)",6(14),772,0.7,0.6,0.8,-,0.8,0.6,0.1,-,6.43
Gabriele Perico,Cagliari,35,D(R),12(4),1100,0.8,0.9,0.5,0.2,3.1,0.1,0.3,-,6.43
Antonio Nocerino,AC Milan,34,M(C),20(6),1702,1.4,0.3,0.8,-,0.6,0.8,0.2,-,6.43
Antonio Rosati,Napoli,36,GK,4,360,-,-,-,-,0.5,0.3,-,-,6.43
Ezequiel Schelotto,Inter,30,"D(R),M(LR)",5(7),518,0.4,0.3,0.3,0.1,0.4,0.4,0.1,-,6.43
Raffaele Palladino,Parma,35,"AM(CL),FW",0(8),197,0.4,0.1,0.3,-,-,-,-,-,6.41
McDonald Mariga,Parma,32,DMC,1(1),31,2,-,-,-,1,-,-,-,6.41
Lionel Scaloni,Lazio,41,D(R),1(3),118,0.8,0.5,1.3,0.3,0.5,0.5,-,-,6.41
Nicolás Bertolo,Palermo,33,M(CL),3(4),381,2,0.7,0.6,-,1.1,0.7,-,-,6.41
