Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Firmin Ndombe Mubele,Rennes,25,"AM(R),FW",13(2),1166,-,0.7,19.3,72.1,0.5,0.4,0.1,6.76
Opa Nguette,Metz,24,"AM(LR),FW",26(7),2232,2,0.6,15.4,74.6,0.1,0.2,-,6.76
Alban Lafont,Toulouse,20,GK,36,3240,-,-,28.9,48.2,-,8.5,-,6.76
Ivan Santini,Caen,30,FW,34,2888,2,0.7,24.3,66.1,-,0.2,-,6.76
Kelvin Amian,Toulouse,21,D(CLR),20(2),1777,-,0.4,24.4,76.5,0.4,1.2,-,6.76
Jordan Ikoko,Guingamp,25,D(LR),25(2),2323,1,0.4,31.5,83.9,0.6,1.6,-,6.75
Sébastien Squillaci,SC Bastia,38,D(C),10,856,1,0.4,28.5,83.2,-,2.5,-,6.75
Koffi Djidji,Nantes,26,D(CL),28,2494,-,-,34.9,78.1,-,2.6,-,6.75
Maciej Rybus,Lyon,29,"D(L),M(LR)",13(5),1147,1,0.7,31.6,84.3,0.7,0.8,-,6.75
Xeka,Lille,24,M(C),13,1127,2,0.7,48.5,81.9,-,3.2,0.1,6.74
Cheikh M'Bengue,Saint-Etienne,30,"D(CL),M(L)",15,1183,1,0.6,33.3,76,0.5,1.4,-,6.74
Grégory Sertic,Bordeaux,29,"D(C),M(C)",15(2),1366,-,0.5,54.2,84.1,0.1,3.9,-,6.74
Vukasin Jovanovic,Bordeaux,23,D(C),8,705,-,0.3,40.6,83.7,-,3,-,6.74
Ole Selnaes,Saint-Etienne,24,DMC,23(3),2068,-,0.4,46.1,83.9,0.1,3.7,-,6.74
Jonathan Rivierez,Metz,30,D(LR),14(2),1252,1,0.4,24.9,76.9,0.4,2,-,6.73
Giovanni Sio,Rennes,30,FW,32(2),2696,1,0.8,29.1,76.3,0.3,0.6,0.1,6.73
Maxime Le Marchand,Nice,29,D(CL),8(2),705,-,0.1,60.6,92.6,0.1,2.8,-,6.73
Yoann Andreu,Angers,30,D(LR),16,1368,-,0.3,35.4,80.1,0.6,1.4,-,6.73
Vincent Manceau,Angers,29,D(LR),32(1),2865,-,1,38.8,78.5,0.4,2.3,-,6.73
Famara Diedhiou,Angers,26,FW,28(3),2286,1,1,20.8,68.7,0.2,0.5,-,6.72
Olivier Boscagli,Nice,21,D(CL),0(1),41,-,-,30,86.7,-,-,-,6.72
Giovani Lo Celso,Paris Saint-Germain,23,"AM(C),FW",1(3),81,2,0.5,17.8,80.3,-,1.8,0.3,6.72
Morgan Amalfitano,Rennes,34,M(CLR),6,405,-,1,27.5,78.8,1.3,0.3,0.3,6.72
Jonathan Martins Pereira,Guingamp,33,D(R),12(1),1011,-,0.9,44,81.5,0.5,1.8,-,6.72
Thomas Touré,Bordeaux,25,"AM(CLR),FW",5(1),369,1,1.3,23.3,75.7,0.7,1.3,-,6.71
Sanjin Prcic,Rennes,25,M(C),22(3),1856,-,1,49.2,86,0.7,5,-,6.71
Rachid Ghezzal,Lyon,27,AM(CLR),14(11),1287,2,0.8,25.2,77.8,0.7,1.3,0.2,6.71
Pedro Mendes,Rennes,28,D(CR),19,1667,-,0.1,39.8,81,0.1,2.8,-,6.71
Steven Moreira,Rennes,24,"D(LR),M(R)",1,90,-,2,52,84.6,1,1,-,6.71
Maxime Poundjé,Bordeaux,26,D(L),7,586,-,0.3,29.9,73.7,0.4,1.1,-,6.71
Cédric Carrasso,Bordeaux,37,GK,24,2160,-,-,26.5,57.6,-,5.4,-,6.71
Guido Carrillo,Monaco,28,FW,5(14),585,1,0.3,8.5,68.9,-,0.2,0.1,6.71
Mapou Yanga-Mbiwa,Lyon,30,D(CR),23(1),2042,-,-,55.4,88.7,-,3.8,-,6.71
Ismaila Sarr,Metz,21,"AM(LR),FW",20(11),1941,1,0.8,14.2,69.5,0.3,0.3,-,6.70
Vincent Le Goff,Lorient,29,D(L),37(1),3335,1,0.4,47.9,85,0.1,2.4,-,6.70
Éder,Lille,31,FW,28(3),2472,4,1.1,22.4,71.9,0.1,0.4,-,6.70
Alexis Blin,Toulouse,22,DMC,26,2152,-,0.3,36.9,76.9,-,1.2,-,6.70
Paul Lasne,Montpellier,30,M(CLR),16(8),1486,2,1.2,25.8,81.8,1,0.8,-,6.70
Théo Pellenard,Bordeaux,25,D(L),5(1),458,-,0.3,34.2,67.3,0.2,1.5,-,6.70
William Remy,Montpellier,28,"D(CR),DMC",8(7),942,1,0.2,31.1,80.5,0.1,4.1,-,6.69
Youssef Aït Bennasser,Nancy,22,DMC,23(3),1934,1,0.6,36.1,78.3,-,2.5,-,6.69
Kévin Monnet-Paquet,Saint-Etienne,30,"M(CLR),FW",27(7),2374,4,1.2,22.5,78,0.4,0.3,-,6.69
Valentin Rosier,Dijon,22,"D(LR),M(L)",3,270,-,-,21,77.8,-,0.7,-,6.69
Maxwel Cornet,Lyon,22,"AM(LR),FW",19(14),1897,2,0.6,16.6,75.4,0.2,0.3,0.1,6.69
Jaroslav Plasil,Bordeaux,37,M(C),26(11),2394,5,0.6,32,82.3,0.1,1.1,0.1,6.68
Yann Jouffre,Metz,34,"M(CR),FW",14(6),1248,2,1.4,34.6,85.8,0.9,1.8,0.1,6.68
Vincent Enyeama,Lille,36,GK,32,2855,-,0.1,28.7,59.6,-,8.1,-,6.68
Baissama Sankoh,Guingamp,27,"D(CR),M(C)",11(6),1045,-,0.2,26.5,85.4,0.2,1.5,-,6.68
Kamil Grosicki,Rennes,31,AM(LR),9(7),989,3,1.6,23.1,72.6,1.7,0.3,0.1,6.68
Walter Benítez,Nice,26,GK,2(1),214,-,-,18,88.9,-,2.3,-,6.68
Moryke Fofana,Lorient,27,AM(LR),4(3),353,1,1,18.6,78.5,0.6,-,-,6.68
Younousse Sankharé,Lille,29,M(C),17(4),1573,1,0.7,46.9,85,-,0.9,-,6.68
Yrondu Musavu-King,Toulouse,27,D(C),3,270,-,0.7,28.3,76.5,-,2.3,-,6.67
Mounir Obbadi,Nice,36,M(C),3(3),305,-,1,41.7,92.4,-,1.7,-,6.66
Lassana Coulibaly,SC Bastia,23,M(C),24(5),2188,2,0.6,31,79.3,0.1,1.6,-,6.66
Afonso Figueiredo,Rennes,26,D(L),2(3),258,-,0.6,28.2,87.2,1,2,-,6.66
Guido Milán,Metz,31,D(C),18(4),1732,-,0.1,24.7,77.9,-,2.5,-,6.66
Daniel Congré,Montpellier,34,D(CLR),21(3),1814,-,0.1,36.5,86.2,-,3.6,-,6.65
Jordan Adeoti,Caen,30,"D(C),DMC",23(4),2120,-,0.3,40.1,82.2,-,3.7,-,6.65
Rémy Cabella,Marseille,29,"M(CLR),FW",17(12),1571,4,0.9,30.3,86,0.3,0.6,0.1,6.65
Milan Gajic,Bordeaux,23,D(R),11(3),1136,-,0.9,30.6,74.1,0.6,1.7,-,6.65
Corentin Jean,Toulouse,23,"AM(LR),FW",16,1268,2,1.1,21.2,77,0.6,0.5,0.1,6.65
Jonathan Delaplace,Caen,33,DMC,31(2),2646,4,0.9,30.6,78.6,0.5,1.4,-,6.65
Doria,Marseille,24,D(C),14(9),1366,-,0.1,34.1,83.1,0.1,2,-,6.64
Issiar Dia,Nancy,32,M(R),22(9),2005,3,0.5,14.1,69.9,0.3,0.3,0.1,6.64
Mathieu Peybernes,Lorient,28,D(C),18,1532,-,0.1,45.2,81.3,-,2.8,-,6.64
Sergey Chernik,Nancy,30,GK,15(2),1374,-,-,25.4,48.4,-,5.5,-,6.64
Abou Diaby,Marseille,33,M(C),2,130,-,2.5,48.5,77.3,-,1.5,-,6.64
Karim Coulibaly,Nancy,26,AM(L),6(3),562,-,0.7,18.4,76.5,0.4,0.3,-,6.64
Maxime Dupé,Nantes,26,GK,16,1440,-,-,26.1,53.5,-,6.3,-,6.64
Ádám Lang,Dijon,26,D(CR),18(1),1626,-,0.4,39.1,81.8,0.1,3.4,-,6.64
Diego Rolan,Bordeaux,26,"AM(CLR),FW",19(10),1765,-,0.6,22.4,78.6,0.1,0.4,-,6.64
Jonathan Ikone,Montpellier,21,AM(CLR),7(7),666,1,0.8,14.7,75.7,0.4,0.3,0.1,6.63
Henri Saivet,Saint-Etienne,28,"M(CLR),FW",21(6),1772,2,0.8,28.2,78,0.3,2.1,0.1,6.63
Benoit Assou-Ekotto,Metz,35,D(L),16(2),1479,1,0.4,32.5,73,0.8,3.7,-,6.63
Andrea Raggi,Monaco,35,D(CLR),11(3),969,-,0.2,28.6,77.8,0.5,1.4,-,6.63
Arnold Mvuemba,Lorient,34,DMC,31(1),2780,1,1.2,52.8,89.7,0.7,3,-,6.63
Karl-Johan Johnsson,Guingamp,29,GK,37,3279,2,0.1,26.3,54.9,-,8.5,-,6.63
Julien Cetout,Nancy,31,"D(CR),DMC",27(1),2336,2,0.8,34.5,76.6,0.4,2.5,-,6.63
Anthony Vanden Borre,Montpellier,31,D(R),9(1),795,-,0.6,35.1,79.5,0.4,0.9,-,6.62
Sergi Darder,Lyon,25,"DMC,M(L)",14(8),1322,2,1.1,34.8,82.7,-,1.7,0.5,6.62
Gelson Fernandes,Rennes,32,DMC,21(6),1839,-,0.3,30.9,87.2,-,0.5,-,6.62
Theo Guivarch,Guingamp,23,Goalkeeper,0(1),49,-,-,15,33.3,-,3,-,6.62
Issiaga Sylla,Toulouse,25,"D(LR),M(L)",21(6),1679,1,0.7,23,73.9,0.5,0.4,-,6.62
Romain Genevois,Caen,31,D(CR),10(3),860,-,0.4,22.2,75.7,0.3,1.4,-,6.62
Pierre Bengtsson,SC Bastia,31,D(L),28(1),2536,1,0.9,33,71.5,1,1.8,-,6.61
Jonathan Bamba,Angers,23,"AM(LR),FW",9(7),834,2,0.9,21.4,76.7,0.1,0.5,0.1,6.61
Franck Signorino,Metz,37,"D(L),M(L)",17,1479,-,0.2,24.1,72.2,0.1,1,-,6.61
Remi Walter,Nice,24,M(CR),15(7),1407,1,0.5,43.9,90.2,0.1,1.3,-,6.61
Alphonse Areola,Paris Saint-Germain,26,GK,14(1),1296,-,-,23.4,84.6,-,4.3,-,6.61
Laurent Pionnier,Montpellier,37,GK,25,2250,-,-,27.2,64,-,9.7,-,6.61
Vincent Koziello,Nice,23,DMC,19(8),1670,1,0.4,41.1,92.3,-,0.6,-,6.60
Diallo Guidileye,Nancy,29,DMC,18(6),1721,2,0.4,33.3,80.2,0.1,1.6,0.1,6.60
Ivan Cavaleiro,Monaco,25,"AM(CLR),FW",1(1),98,-,1.5,13,76.9,-,0.5,-,6.60
Yann Karamoh,Caen,20,"AM(R),FW",25(10),2204,4,0.7,15.1,76.8,0.7,0.3,-,6.60
Nicolas Benezet,Guingamp,28,AM(CLR),3(2),170,1,0.6,9.4,61.7,0.6,0.4,-,6.60
Florian Marange,SC Bastia,33,D(CL),16(3),1452,-,0.2,34.2,76.8,0.2,3.4,0.1,6.60
Jordan Marié,Dijon,27,DMC,17(7),1436,1,0.5,28.2,82.4,-,1.4,-,6.58
Chris Philipps,Metz,25,"D(C),DMC",9(2),813,-,0.3,29.9,81.8,-,1.7,-,6.58
Somália,Toulouse,30,"D(R),M(CR)",18(10),1783,1,0.4,22.6,75.7,0.1,0.8,-,6.58
Adam Ounas,Bordeaux,22,AM(CLR),11(15),1220,2,0.8,17.5,70.8,0.5,0.7,-,6.58
Mathieu Michel,Angers,27,GK,23,2070,-,-,23.9,62.5,-,9.4,-,6.58
Olivier Kemen,Lyon,22,Midfielder,0(2),58,-,0.5,14.5,75.9,1,-,-,6.58
Ismael Traoré,Angers,32,D(CR),32,2812,1,0.2,36.1,82.8,-,2,-,6.57
Loïc Puyo,Nancy,30,AM(L),15(7),1430,-,0.8,26.1,73.4,0.7,2,-,6.57
Yacouba Sylla,Montpellier,28,DMC,13(6),1076,-,0.2,31.9,83.2,0.1,2.1,-,6.57
Sadio Diallo,SC Bastia,28,"AM(CL),FW",20(8),1421,3,0.7,24.3,77.8,0.1,1.6,0.1,6.57
Gaël Danic,SC Bastia,37,AM(CLR),19(10),1836,3,0.9,25.2,66.6,0.9,1.6,-,6.56
Clément Chantôme,Rennes,31,M(C),6(1),340,-,-,21.9,87.6,-,0.9,-,6.56
Michael Basser Chretien,Nancy,34,D(C),13,1127,-,0.2,32.2,80.1,-,2.9,0.1,6.56
Jérémy Clément,Saint-Etienne,34,M(C),3(2),333,-,0.4,48,90.4,-,2.2,-,6.56
Ismael Diomande,Caen,26,"D(C),DMC",7(5),791,-,0.2,30.9,79.2,0.3,1.9,-,6.56
Arnold Bouka Moutou,Dijon,30,"D(L),M(L)",8(2),753,-,0.5,26.3,68.4,0.2,1.3,-,6.55
Mehdi Mostefa,SC Bastia,35,"D(R),M(C)",25(5),2259,1,0.4,34.7,76.3,-,3.9,-,6.54
Florent Balmont,Dijon,39,DMC,20(3),1721,2,0.9,49.3,85.6,0.3,2.7,-,6.54
Adama Diakhaby,Rennes,22,"AM(LR),FW",3(22),711,-,0.3,9.5,69.3,0.2,0.2,-,6.54
Milan Bisevac,Metz,35,D(C),21,1835,-,-,29,80.1,-,3.7,-,6.54
Karim Rekik,Marseille,24,D(CL),8(2),762,-,0.4,41,89,0.4,1.7,-,6.54
Cheick Doukouré,Metz,26,DMC,27(2),2261,1,0.3,30.4,84.8,0.1,1.6,-,6.54
Pierrick Capelle,Angers,32,"D(L),M(CLR)",20(12),1752,1,0.7,23.3,79.1,0.2,0.9,0.1,6.54
Enock Kwateng,Nantes,22,"D(R),M(R)",4(3),428,-,-,29.1,76,-,0.6,-,6.54
Clinton N'Jie,Marseille,25,"AM(L),FW",11(11),1024,1,0.7,12.5,78.5,0.1,0.1,-,6.54
Hatem Ben Arfa,Paris Saint-Germain,32,"M(CR),FW",5(18),627,1,0.8,17.7,83.5,0.3,0.7,0.2,6.53
Steven Moreira,Lorient,24,"D(LR),M(R)",28,2515,3,0.7,41.6,79.8,0.6,1.8,-,6.53
Yves Bissouma,Lille,22,M(C),5(18),753,-,0.5,17.7,78.6,0.1,0.8,-,6.53
Nolan Roux,Saint-Etienne,31,"AM(LR),FW",12(9),1223,1,0.5,12.9,69.3,-,0.4,-,6.53
Nicolas Pepe,Angers,24,"AM(R),FW",11(22),1309,1,0.6,13.3,76.9,0.2,0.1,-,6.53
Ricardo Kishna,Lille,24,AM(LR),5(6),503,-,1,14.9,72,0.5,0.4,-,6.52
Zargo Toure,Lorient,29,D(C),21(2),1886,-,0.3,41.1,84.9,-,3.3,-,6.52
Herve Bazile,Caen,29,AM(LR),7(12),727,3,0.9,10.2,75.6,0.9,0.2,-,6.52
Vincent Marchetti,Nancy,21,M(C),10(7),975,1,0.5,22.8,77.3,0.2,0.9,0.1,6.52
Jimmy Durmaz,Toulouse,30,AM(CLR),17(10),1525,1,0.7,24.2,74.6,0.4,1,0.1,6.51
Junior Dalé,Nancy,33,FW,16(9),1460,4,0.7,16.2,66.6,-,0.1,-,6.51
Matthieu Udol,Metz,23,D(L),3,270,-,0.3,32.3,86.6,0.7,2,-,6.51
Isaac Thelin,Bordeaux,27,FW,2(5),236,2,0.4,7.6,62.3,-,-,-,6.51
Jean-Daniel Akpa Akpro,Toulouse,26,"D(R),M(CLR)",0(2),71,-,-,16.5,66.7,-,-,-,6.51
Sloan Privat,Guingamp,29,FW,12(8),887,1,0.3,6.8,62.2,-,0.1,-,6.50
Yacine Bammou,Nantes,27,"AM(CLR),FW",18(14),1775,1,0.7,22.4,71.6,0.5,0.3,-,6.50
Adrien Thomasson,Nantes,25,M(CLR),21(8),1927,2,0.7,32.9,81,0.3,1.4,-,6.50
Abdelhamid El Kaoutari,SC Bastia,29,D(CL),15(2),1262,-,-,25.6,80.2,-,1.6,-,6.50
Ola Toivonen,Toulouse,32,"AM(C),FW",19(16),1804,2,0.6,18.3,74,-,0.7,-,6.50
Isaac Mbenza,Montpellier,23,"AM(LR),FW",12(4),951,1,0.7,13.4,77.7,0.3,0.3,0.1,6.49
Mickael Le Bihan,Nice,29,FW,2(8),300,-,0.4,8.6,75.6,-,0.1,-,6.49
Henri Bedimo,Marseille,35,D(L),13(3),1173,-,0.3,35.5,83.1,0.2,1.1,-,6.49
Jerome Prior,Bordeaux,23,GK,14,1260,-,0.1,24.5,65.3,-,7.4,-,6.48
Oswaldo Vizcarrondo,Nantes,35,D(C),14(6),1406,-,0.2,25.6,80,-,1.6,-,6.48
Mateo Pavlovic,Angers,29,D(C),9(3),852,-,0.5,27.3,75.9,0.1,1.1,-,6.48
Anastasios Donis,Nice,22,"AM(CR),FW",3(15),444,1,0.3,6.5,90.6,-,0.1,-,6.48
Fallou Diagne,Metz,29,"D(CR),DMC",12,1003,-,0.4,37.6,75.6,0.2,3.7,0.1,6.48
Gilles Cioni,SC Bastia,35,"D(R),M(R)",22(2),1974,-,0.4,27.3,67.3,0.4,2,-,6.47
Francois Bellugou,Lorient,32,"D(C),DMC",16(10),1425,-,0.2,36.5,87.3,-,2.7,-,6.47
Frederic Guilbert,Bordeaux,24,"D(CLR),M(R)",2(1),222,-,-,24.7,71.6,-,2.7,-,6.47
Kwon Chang-Hoon,Dijon,25,AM(R),2(6),220,-,0.6,8.4,74.6,0.6,0.5,0.3,6.47
Pierre-Yves Polomat,Saint-Etienne,25,"D(L),M(L)",6(5),642,1,0.5,26.9,77,0.6,1.6,0.1,6.47
Mounir Obbadi,Lille,36,M(C),5,341,-,0.8,50.8,83.9,0.2,3,-,6.47
Patrick Burner,Nice,23,D(R),3(1),248,-,0.8,31.8,90.6,-,-,-,6.47
Jorginho,Saint-Etienne,23,AM(R),3(2),258,1,0.4,16.8,79.8,0.6,0.2,-,6.46
Benjamin Corgnet,Saint-Etienne,32,"M(CLR),FW",3(7),393,-,0.3,16.3,55.2,-,0.5,-,6.46
Romain Amalfitano,Dijon,29,M(CR),15(11),1419,-,0.2,21.6,79.5,0.2,1.3,-,6.46
Dylan Bahamboula,Dijon,24,Midfielder,5(7),521,-,0.3,14.8,79.7,0.2,0.1,-,6.46
Mathieu Bodmer,Guingamp,36,"D(C),M(C)",8(2),672,-,0.1,35.8,83.2,0.1,4.1,-,6.45
Romain Philippoteaux,Lorient,31,AM(LR),18(12),1564,1,0.5,17.6,75.5,0.4,0.5,0.1,6.45
Thievy,SC Bastia,27,"AM(LR),FW",9(5),710,-,0.7,12.9,74,-,0.1,-,6.44
Mathieu Bodmer,Nice,36,"D(C),M(C)",7(5),588,1,0.3,49.1,89.3,-,3,-,6.43
Bouna Sarr,Marseille,27,"D(R),M(CLR)",9(17),932,1,0.5,12.2,83.9,0.5,0.2,-,6.43
Abdoulaye Keita,SC Bastia,25,D(R),14(7),1464,-,0.1,25.4,79.4,-,1.5,-,6.43
James Lea Siliki,Rennes,23,M(CL),0(1),12,-,-,6,50,1,-,-,6.43
Mevlüt Erdinc,Metz,32,FW,15(9),1405,1,0.4,11,65.9,-,-,-,6.43
Rémy Riou,Nantes,31,GK,22,1980,-,-,25.1,58.2,-,5.5,-,6.43
Corentin Jean,Monaco,23,"AM(LR),FW",1(1),100,-,0.5,13,84.6,0.5,-,-,6.43
Joris Marveaux,Montpellier,36,M(CR),4(4),365,-,0.3,20.3,76.5,0.3,0.6,-,6.42
Matteo Guendouzi,Lorient,20,DMC,4(4),417,-,-,28.4,91.6,-,1.8,-,6.42
Rémy Vercoutre,Caen,39,GK,34,3043,-,-,28.4,51.8,-,11.5,-,6.42
Nicolas Basin,Metz,20,Defender,0(1),25,-,-,8,50,-,1,-,6.42
Prince Oniangué,SC Bastia,30,M(C),13(1),1126,-,0.5,26.2,76.8,0.1,1.3,-,6.42
Arnaud Lusamba,Nice,22,Midfielder,3(3),253,-,-,22,86.4,-,0.3,-,6.41
Christopher Nkunku,Paris Saint-Germain,21,M(CLR),5(3),399,-,0.4,31,85.5,0.1,1.3,0.1,6.41
Wesley Said,Rennes,24,"AM(CLR),FW",9(16),1025,-,0.3,13.4,81,0.1,0.4,-,6.41
Mathieu Gorgelin,Lyon,28,GK,1,90,-,-,19,78.9,-,4,-,6.41
Mariusz Stepinski,Nantes,24,FW,16(5),1183,4,0.8,13.2,67.3,0.1,0.1,-,6.41
Benjamin Karamoko,Saint-Etienne,24,Defender,1,61,-,-,39,84.6,-,1,-,6.40
Jules Iloki,Nantes,27,AM(R),15(8),1220,4,0.7,18.1,74.8,0.4,0.2,-,6.40
Thibault Giresse,Guingamp,38,AM(CL),4(9),430,-,0.8,16.9,85,0.9,1,-,6.40
Robert Beric,Saint-Etienne,28,FW,18(4),1451,-,0.4,12.9,73.2,-,0.2,-,6.40
Bryan Passi,Montpellier,21,Defender,1(2),144,-,0.3,30.7,87,-,2,-,6.39
Ludovic Blas,Guingamp,21,M(CLR),10(14),1150,1,0.3,13.3,73.3,0.1,0.5,-,6.39
Jordan Leborgne,Caen,23,DMC,2(4),245,-,0.2,15.7,69.1,0.3,1.2,-,6.39
Éric Bautheac,Lille,31,AM(LR),9(4),729,-,0.9,19.8,81.7,0.8,0.5,-,6.39
Nicolas Seube,Caen,39,M(C),13(7),1034,-,0.4,22.9,82.5,0.2,1.2,-,6.39
Jean-Victor Makengo,Caen,21,AM(C),9(8),875,-,0.2,23,89,0.1,0.8,-,6.38
Martin Terrier,Lille,22,"AM(L),FW",1(10),248,-,0.8,8.6,87.4,0.4,0.3,-,6.38
Maxime Barthelme,Lorient,30,"D(L),M(LR)",3(6),324,1,0.7,16.8,76.8,0.8,1.1,-,6.38
Adrien Hunou,Rennes,25,"AM(CLR),FW",11(11),1134,-,0.5,22.9,77.6,-,0.5,-,6.38
Alexander Søderlund,Saint-Etienne,31,FW,8(9),826,1,0.5,11.8,72.6,-,0.2,0.1,6.38
Jordy Gaspar,Lyon,22,Defender,2,173,-,-,35.5,83.1,-,0.5,-,6.38
Johan Gastien,Dijon,31,M(C),8(7),885,-,0.5,34.8,82.2,0.1,2.7,-,6.38
Lenny Nangis,SC Bastia,25,AM(LR),12(18),1378,2,0.4,11,76.9,0.1,0.3,-,6.37
Paul Charruau,SC Bastia,25,Goalkeeper,0(1),41,-,-,14,42.9,-,5,-,6.37
Axel Ngando,SC Bastia,25,AM(C),9(10),814,2,1.3,20.7,84.8,0.5,0.7,-,6.37
Cafú,Lorient,26,DMC,15(3),1187,2,0.9,33.5,89.2,0.1,1.4,-,6.36
Alexis Busin,Nancy,23,Midfielder,2(4),238,-,0.7,7,73.8,0.5,0.2,-,6.36
Alexandre Mendy,Guingamp,25,FW,5(17),802,-,0.6,8.1,69.7,-,0.2,-,6.36
Arnaud Nordin,Saint-Etienne,21,AM(LR),5(10),601,-,0.1,10.8,80.2,0.4,-,-,6.36
Marvin Martin,Dijon,31,M(C),4(8),442,1,1.1,18.9,75.8,0.8,0.3,-,6.36
Jordan Ferri,Lyon,27,M(C),10(17),950,2,0.7,23.6,86.5,0.1,0.7,0.1,6.36
Walid Mesloub,Lorient,33,AM(C),11(10),1177,1,0.9,40.4,81.5,0.5,2.2,0.2,6.36
Steed Malbranque,Caen,39,M(C),3(10),362,-,0.5,15.3,83.9,0.2,1.2,-,6.35
Kévin Lejeune,Metz,34,M(LR),8(6),639,-,0.5,14.4,72.8,0.6,0.1,-,6.35
Lindsay Rose,Lorient,27,D(C),3,270,-,0.3,35.3,83,-,2.7,-,6.34
Geoffrey Jourdren,Montpellier,33,GK,13,1170,-,0.1,29.2,57.9,-,9.8,-,6.34
Jérémy Ménez,Bordeaux,32,"M(CLR),FW",17(9),1477,2,0.6,21.8,82.5,0.2,2.2,-,6.34
Sérgio Oliveira,Nantes,27,DMC,0(6),110,-,0.3,12.3,81.1,0.7,0.3,-,6.34
Youssouf Hadji,Nancy,39,FW,14(12),1295,1,0.5,13.7,62.9,0.1,0.2,-,6.34
Zinedine Machach,Marseille,23,M(C),4(6),416,-,0.4,18.3,80.3,-,0.4,-,6.33
Tongo Doumbia,Toulouse,29,M(C),5(5),476,-,0.4,25.6,82,0.1,0.7,-,6.33
Felipe Pardo,Nantes,28,AM(R),6(7),585,-,0.5,11.5,75.3,0.6,0.5,-,6.33
Alhassan Wakaso,Lorient,27,DMC,8(5),684,-,0.2,30.7,86.2,0.1,1.8,-,6.33
Mathieu Deplagne,Montpellier,27,D(LR),14(5),1128,-,0.2,26.8,84.5,0.2,1.6,-,6.33
Jessy Pi,Toulouse,25,DMC,3(13),421,1,0.4,13.5,70.4,0.1,1.1,-,6.33
Aaron Leya Iseka,Marseille,21,FW,3(5),260,2,0.6,10.5,72.6,-,0.1,0.1,6.33
Serge N'Guessan,Nancy,24,M(C),6(3),561,-,0.6,23,82.1,0.2,1.9,-,6.33
Jesé,Paris Saint-Germain,26,"AM(LR),FW",1(8),263,-,0.4,10.6,81.1,0.3,0.2,-,6.32
Jean-Kévin Augustin,Paris Saint-Germain,22,"AM(R),FW",1(9),190,2,0.6,3.1,83.9,-,0.2,-,6.32
Mouhamadou Dabo,Caen,32,D(LR),2,147,-,0.5,27,79.6,1,1,-,6.32
Dodi Lukebakio,Toulouse,21,"AM(R),FW",0(5),87,-,0.4,6,80,-,0.2,-,6.31
Vincent Marcel,Nice,22,Midfielder,3(3),231,-,0.2,14,92.9,-,0.2,-,6.31
Habib Diallo,Metz,24,FW,7(12),824,1,0.4,9.8,69.4,0.1,0.2,-,6.31
Lindsay Rose,SC Bastia,27,D(C),7(2),687,-,-,23.9,79.1,-,1.8,-,6.31
Kévin Berigaud,Angers,31,"M(CLR),FW",4(9),465,1,0.4,11.3,74.8,0.4,0.2,0.2,6.30
Thibaut Vion,Metz,25,FW,6(7),531,1,0.2,8.2,57.9,0.2,-,-,6.30
Aldo Kalulu,Lyon,23,FW,1(3),77,-,0.3,6.3,72,-,0.3,-,6.30
Antony Robic,Nancy,33,AM(R),13(11),1161,-,0.6,13.3,75,0.3,0.1,-,6.30
Kolbeinn Sigthorsson,Nantes,29,FW,2,157,-,0.5,22.5,53.3,-,-,-,6.30
Bryan Dabo,Saint-Etienne,27,"D(R),M(CR)",8(6),643,1,0.1,25.1,81.2,-,0.6,-,6.30
Fabien Lemoine,Saint-Etienne,32,M(C),9(7),779,-,0.4,36.3,85.2,0.1,2,-,6.30
Nicolaj Thomsen,Nantes,26,AM(CLR),9(4),748,-,0.7,17.6,73.8,0.2,0.5,-,6.29
Jeff Louis,Caen,26,AM(R),3(2),232,-,0.6,8.2,82.9,0.4,0.2,-,6.29
Anwar El Ghazi,Lille,24,"AM(LR),FW",7(5),692,-,0.4,16.6,75.9,0.1,0.2,-,6.29
Souleymane Camara,Montpellier,36,"M(R),FW",10(18),1078,1,0.5,12.6,79,0.2,0.3,-,6.29
Nill de Pauw,Guingamp,29,"AM(R),FW",3(25),741,2,0.6,10.9,79.7,0.1,0.4,-,6.29
Jamel Saihi,Montpellier,32,M(C),0(2),59,-,1,22.5,82.2,-,1.5,-,6.29
Alexander Kacaniklic,Nantes,27,AM(CLR),7(10),697,2,0.5,10.8,73.2,0.1,0.1,0.1,6.28
Gonçalo Guedes,Paris Saint-Germain,22,"AM(LR),FW",1(6),140,1,0.4,8.4,86.4,0.1,-,-,6.28
Pedro Henrique,Rennes,29,"AM(LR),FW",4(9),327,1,0.2,9.8,71.1,0.2,0.1,-,6.27
Ryan Mendes,Lille,29,"AM(LR),FW",2(5),234,-,0.1,10.6,79.7,0.1,0.3,-,6.27
Florent Mollet,Metz,27,AM(CL),9(16),885,1,0.7,16.2,87.7,0.4,0.9,-,6.26
Jamel Saihi,Angers,32,M(C),3(2),235,-,0.4,21.4,80.4,-,0.6,-,6.26
Pierre-Yves Hamel,Lorient,25,Forward,0(3),33,-,-,3,88.9,-,-,-,6.25
Abdoulaye Touré,Nantes,25,DMC,3(9),370,-,0.2,19.1,82.1,-,1.4,-,6.24
