Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Philipp Wollscheid,Bayer Leverkusen,30,D(C),13(7),1163,-,0.3,31.4,85.5,0.1,4.3,-,6.85
Christian Pander,Hannover 96,35,D(L),6(2),578,2,2,31.6,62.1,1.6,2.1,-,6.85
Johannes van den Bergh,Hertha Berlin,32,"D(L),M(L)",25(1),2227,1,0.7,39.2,75.6,0.5,3.2,-,6.85
Andrés Guardado,Bayer Leverkusen,32,"D(L),M(CL)",3(1),271,-,1,41,83.5,1,1.8,-,6.84
Leon Andreasen,Hannover 96,36,M(CR),28(3),2445,3,0.8,31.9,78.6,0.1,3,0.1,6.84
Julian Schuster,Freiburg,34,"D(C),M(C)",22(5),1948,1,0.3,45.1,84.2,0.1,3.8,-,6.84
Sebastian Jung,Eintracht Frankfurt,29,D(R),30,2692,7,1.4,43.6,79.2,1.1,2.4,-,6.84
Zlatko Junuzovic,Werder Bremen,31,M(CLR),26,2286,2,0.9,29.8,70.3,0.7,1.2,-,6.84
Alexander Esswein,Augsburg,29,"AM(LR),FW",5(8),623,1,0.9,11.5,67.3,0.6,0.5,-,6.83
Arthur Boka,VfB Stuttgart,36,"D(L),M(C)",22(3),1786,-,0.6,30.3,76.8,0.1,2.2,-,6.83
Moritz Leitner,VfB Stuttgart,26,M(CR),17(4),1488,2,0.4,39.1,77.2,0.1,3.2,-,6.83
Gelson Fernandes,Freiburg,32,DMC,26(4),2227,2,0.4,29.2,83.7,-,1.1,-,6.83
Ermin Bicakcic,Eintracht Braunschweig,29,D(C),31,2729,-,0.2,34,75.2,0.1,3,-,6.82
Stefan Reinartz,Bayer Leverkusen,30,M(C),13(1),1105,1,0.6,44.9,85.2,-,3.6,0.4,6.82
Marwin Hitz,Augsburg,31,GK,19,1710,-,0.2,32.8,63.6,-,9.3,-,6.82
Maximilian Arnold,Wolfsburg,25,M(CR),27(1),2252,2,1.3,21.9,81,0.1,1,0.1,6.81
Ludovic Obraniak,Werder Bremen,34,M(CLR),8(2),634,1,1.2,28.9,68.5,0.9,1.8,-,6.81
Christoph Moritz,Mainz 05,29,M(CR),21(4),1671,2,0.8,36,82,0.2,3.2,0.1,6.81
Kevin Kratz,Eintracht Braunschweig,32,M(C),12(2),1017,-,1.2,33.8,78.4,1.4,1.1,-,6.81
Edgar Prib,Hannover 96,29,"D(L),M(CL)",17(14),1805,4,1.1,20.9,73.6,0.6,1.3,0.1,6.80
Carlos Gruezo,VfB Stuttgart,24,DMC,7(1),628,-,0.3,28.9,81.8,-,2.8,-,6.80
Marco Caligiuri,Eintracht Braunschweig,35,"D(CR),M(CL)",10(2),837,1,0.4,28.2,75.1,0.4,1.5,0.1,6.80
Kevin Trapp,Eintracht Frankfurt,28,GK,34,3047,-,-,33,65.5,-,10.9,-,6.80
Raúl Bobadilla,Augsburg,32,"AM(R),FW",9(8),841,-,1.2,12.4,69.5,0.4,0.6,-,6.80
Fabian Johnson,Hoffenheim,31,"D(LR),M(CLR)",23(4),2077,3,0.8,29.9,73,0.3,0.7,-,6.80
Jacques Zoua,Hamburger SV,27,"AM(LR),FW",18(9),1678,2,0.5,19.4,69.6,0.1,0.1,-,6.80
Håvard Nordtveit,Borussia M.Gladbach,29,"D(CR),DMC",14(7),1273,2,0.3,36,84.1,-,2.7,-,6.80
Tomás Rincón,Hamburger SV,31,M(CR),17(5),1488,-,0.4,26.3,71.3,0.1,1.5,-,6.79
Ronny,Hertha Berlin,33,AM(C),10(17),1192,4,1.1,19.9,75.5,0.7,1.8,0.1,6.78
Hajime Hosogai,Hertha Berlin,33,"D(LR),M(C)",33,2881,1,0.3,41.5,80.9,0.1,4.3,-,6.78
John Brooks,Hertha Berlin,26,D(C),14(2),1059,-,-,27.3,81,-,2.9,-,6.78
Lasse Sobiech,Hamburger SV,28,D(C),7(3),697,-,0.1,40.6,78.8,-,3.3,-,6.77
Eljero Elia,Werder Bremen,32,"AM(LR),FW",23(10),2035,3,0.6,17.8,72.4,0.1,0.4,0.2,6.77
Mehmet Ekici,Werder Bremen,29,M(CL),7(4),585,-,0.5,19,78.5,0.3,1.2,-,6.77
Jan Morávek,Augsburg,29,M(C),10(6),982,1,0.9,27.9,82.6,0.1,1.9,0.1,6.76
Christian Günter,Freiburg,26,"D(L),M(L)",25(4),2331,1,0.8,28.8,69.5,0.6,1,0.1,6.76
Vaclav Kadlec,Eintracht Frankfurt,27,"AM(R),FW",14(7),1355,3,0.5,12.3,76.7,0.2,0.3,-,6.76
Yunus Malli,Mainz 05,27,"AM(CL),FW",11(10),1046,3,0.8,16.6,79.6,0.2,0.5,0.2,6.76
Norman Theuerkauf,Eintracht Braunschweig,32,"D(CL),DMC",26(3),2295,2,0.8,34,74.5,0.5,2.9,-,6.76
Jan Kirchhoff,Schalke 04,28,"D(C),DMC",0(2),37,-,0.5,15.5,100,-,1.5,0.5,6.76
Cedrick Makiadi,Werder Bremen,35,M(C),26(4),2311,2,0.4,28.9,76.6,0.1,1.6,-,6.75
Manuel Schmiedebach,Hannover 96,30,M(C),19(5),1738,1,0.9,35,76.9,0.4,2,-,6.75
Matthias Henn,Eintracht Braunschweig,34,Defender,2,180,1,0.5,32.5,75.4,-,3.5,-,6.75
Mike Frantz,Nuernberg,32,"M(CLR),FW",24(7),2154,1,0.5,31.5,84.3,0.2,3.2,-,6.74
Ilkay Gündogan,Borussia Dortmund,28,M(C),1,57,-,-,36,77.8,-,3,-,6.74
Niki Zimling,Mainz 05,34,M(C),13(2),907,2,1.1,26.9,77.2,-,2.1,0.1,6.74
Bo Svensson,Mainz 05,39,D(C),10(2),769,1,0.1,30.7,86.4,0.1,3.3,-,6.73
Daniel Caligiuri,Wolfsburg,31,"D(R),M(LR),FW",9(15),1112,1,0.6,17.3,70.4,-,0.8,0.1,6.73
Levan Kobiashvili,Hertha Berlin,41,D(C),12(3),1067,-,0.1,29,76.6,-,3.9,0.1,6.73
Kevin Vogt,Augsburg,27,"D(CR),M(C)",22(6),1966,1,0.5,38.8,78.2,0.3,5.1,0.1,6.72
Ron-Robert Zieler,Hannover 96,30,GK,34,3060,-,-,38.7,63.7,-,11.1,-,6.71
Fabian Holland,Hertha Berlin,28,D(L),3,270,-,0.3,47.3,75.4,-,3.3,-,6.71
Diego Benaglio,Wolfsburg,35,GK,29,2566,-,-,33.7,66,-,10.6,-,6.70
Martin Angha,Nuernberg,25,D(R),11(3),1050,-,0.4,27.6,65,0.6,1.7,-,6.69
Hanno Balitsch,Nuernberg,38,"D(R),M(C)",11(3),1059,-,0.4,26.8,76.8,0.1,2.6,-,6.69
Jakub Blaszczykowski,Borussia Dortmund,33,"D(R),M(CR)",11(5),791,1,0.7,24.2,76,0.1,0.5,-,6.69
Sven Ulreich,VfB Stuttgart,30,GK,31,2790,-,-,35.9,61.1,-,10.4,-,6.69
Sebastian Mielitz,Werder Bremen,29,GK,13,1170,-,-,31.1,59.2,-,10.1,-,6.69
Karim Guédé,Freiburg,34,FW,16(4),1309,-,0.6,16.2,63.5,0.1,0.3,-,6.68
Marcel Correia,Eintracht Braunschweig,30,D(CR),16(3),1417,1,0.1,26.6,75.3,-,2.9,-,6.68
Charles-Elie Laprévotte,Freiburg,26,M(C),1,60,-,-,8,75,-,-,-,6.68
Willi Evseev,Wolfsburg,27,Midfielder,0(3),14,2,0.7,1,100,-,-,0.3,6.68
José Campaña,Nuernberg,26,M(C),5(5),595,1,1.1,36.7,82.3,0.2,2.7,0.2,6.68
Domi Kumbela,Eintracht Braunschweig,35,FW,20(10),1957,2,0.7,14.2,65.4,0.5,0.5,-,6.67
Artjoms Rudnevs,Hannover 96,31,FW,12(4),1036,3,0.8,16.2,69.9,0.1,0.3,-,6.67
Konstantin Rausch,VfB Stuttgart,29,"D(L),M(L)",16(5),1496,-,0.7,31.3,70.9,0.5,1.7,-,6.67
Theodor Gebre Selassie,Werder Bremen,32,"D(LR),DMC,M(R)",18(11),1913,1,0.3,17.4,75.1,0.1,0.7,-,6.67
Patrick Rakovsky,Nuernberg,26,GK,1(1),136,-,-,24,64.6,-,4.5,-,6.67
Julian Brandt,Bayer Leverkusen,23,"M(CLR),FW",6(6),597,2,1,20.6,71.7,-,0.7,0.2,6.66
Roel Brouwers,Borussia M.Gladbach,37,D(C),5(7),532,1,0.2,28.1,90.8,-,2.3,-,6.66
Ivo Ilicevic,Hamburger SV,32,M(CLR),9(9),1067,-,0.8,19.4,71.9,0.1,0.7,-,6.66
Ádám Szalai,Schalke 04,31,FW,14(14),1418,-,0.5,12.1,66.9,-,0.3,-,6.66
Sébastien Pocognoli,Hannover 96,31,D(L),17(2),1523,-,0.4,26.3,71.2,0.7,0.8,-,6.65
Didier Ya Konan,Hannover 96,35,"M(R),FW",9(7),762,1,0.9,13.3,75.6,0.1,0.8,0.1,6.65
Oliver Baumann,Freiburg,29,GK,33,2970,-,-,42.5,55.6,-,9,-,6.65
Adam Hlousek,Nuernberg,30,"D(L),M(L)",27(1),2282,3,0.8,25.3,69.8,0.5,0.8,-,6.65
Artur Sobiech,Hannover 96,29,FW,12(5),1043,-,0.9,16.3,69,-,0.2,-,6.65
Daniel Davari,Eintracht Braunschweig,31,GK,29,2610,1,0.2,34.2,51.2,-,10.8,-,6.64
Sven Schipplock,Hoffenheim,30,FW,7(16),904,4,0.5,9.7,63.1,-,0.2,-,6.64
Raphael Wolf,Werder Bremen,31,GK,21,1890,-,-,27.2,47.8,-,9.5,-,6.64
Marc-Oliver Kempf,Eintracht Frankfurt,24,D(C),1(2),167,-,-,38,86,-,3,-,6.64
Nico Schulz,Hertha Berlin,26,"D(L),M(L)",15(8),1443,1,0.7,20.3,70.4,0.2,0.5,-,6.63
Dominik Kohr,Augsburg,25,DMC,5(3),418,-,0.9,20,78.8,-,1,0.1,6.63
Bas Dost,Wolfsburg,30,FW,6(7),602,-,0.5,13.6,66.1,-,0.1,-,6.63
Timo Werner,VfB Stuttgart,23,"AM(L),FW",16(14),1549,5,0.6,13.4,73.4,0.3,0.4,-,6.63
Tobias Pachonik,Nuernberg,24,Defender,1(1),125,-,1.5,15.5,80.6,1,0.5,-,6.63
Peter Niemeyer,Hertha Berlin,35,"D(C),M(C)",3(17),732,-,0.2,16.8,77,-,0.9,-,6.62
Jens Hegeler,Bayer Leverkusen,31,"D(C),M(CR)",6(12),686,3,0.7,14,69.4,0.1,0.3,0.2,6.62
Tobias Strobl,Hoffenheim,29,"D(CR),DMC",19(10),1889,1,0.3,26.1,80.1,-,3.2,-,6.61
Karim Haggui,VfB Stuttgart,35,D(C),3(3),285,-,0.2,29.7,87.6,-,1.8,-,6.61
Thomas Kraft,Hertha Berlin,30,GK,32,2880,-,-,31.9,58.7,-,10.7,-,6.61
Elkin Soto,Mainz 05,38,M(C),17(3),1273,-,0.7,30,83.8,0.2,2,-,6.61
Roman Weidenfeller,Borussia Dortmund,38,GK,30,2700,-,-,26.8,68.1,-,6.6,-,6.60
Kai Herdling,Hoffenheim,35,AM(L),12(11),1112,2,0.7,16.9,73.8,0.5,0.7,0.1,6.60
Raphael Holzhauser,Augsburg,26,M(CL),7(6),603,1,1.3,14.6,72.1,1.6,1.8,-,6.59
Heinz Müller,Mainz 05,41,GK,10,856,-,0.2,32,74.1,-,12.6,-,6.58
Jan Kirchhoff,Bayern Munich,28,"D(C),DMC",0(7),98,-,0.1,13.4,94.7,-,1.1,-,6.58
Frantisek Rajtoral,Hannover 96,33,"D(R),M(R)",7,630,-,0.1,41,73.9,0.3,1.6,-,6.57
Konstantinos Stafylidis,Bayer Leverkusen,25,"D(L),DMC,M(L)",0(1),9,-,-,4,100,-,-,-,6.57
Dennis Diekmeier,Hamburger SV,29,"D(R),M(R)",19(1),1732,2,1,27.8,71.9,1.2,1.1,-,6.57
Damir Vrancic,Eintracht Braunschweig,33,M(C),9(5),806,-,0.7,25.8,73.1,0.7,2.4,-,6.56
Felix Kroos,Werder Bremen,28,M(C),13(7),1064,-,0.5,29.1,78.5,0.1,2.7,-,6.56
Julian Baumgartlinger,Mainz 05,31,DMC,6(3),499,-,0.3,34,89.2,-,2.8,-,6.55
Davie Selke,Werder Bremen,24,FW,1(2),131,-,-,10.3,61.3,0.3,0.7,-,6.55
Sebastian Freis,Freiburg,34,"M(L),FW",13(4),1105,4,0.9,17.6,72.3,0.1,0.2,0.1,6.55
Nicolas Höfler,Freiburg,29,"D(C),DMC",7(7),672,1,0.4,26.6,80.9,0.1,1.4,-,6.54
Jonas Hofmann,Borussia Dortmund,26,AM(CLR),4(22),711,4,1.1,14.3,81.8,0.3,0.5,0.1,6.53
Niklas Stark,Nuernberg,24,"D(C),DMC",15(6),1311,-,0.2,23.5,72.1,-,1.4,-,6.53
Robbie Kruse,Bayer Leverkusen,30,"AM(CLR),FW",4(11),412,2,0.3,8.1,73,0.3,0.2,-,6.53
Jan Polák,Wolfsburg,38,M(C),8(10),830,-,0.6,21.4,84.5,-,2.3,-,6.53
Jeremy Toljan,Hoffenheim,24,"D(LR),M(LR)",6(4),587,-,0.3,20.4,68.6,-,1,-,6.53
Timm Klose,Wolfsburg,31,D(C),5(5),373,-,-,23.9,85.4,-,2.7,-,6.52
Timo Hildebrand,Schalke 04,40,GK,12,1080,-,-,33.3,55,-,8.6,-,6.51
Dani Schahin,Mainz 05,29,FW,2(1),176,-,0.3,16.3,61.2,-,-,-,6.50
Thorsten Kirschbaum,VfB Stuttgart,32,GK,3,270,-,-,42.3,64.6,-,10,-,6.50
Vaclav Pilar,Freiburg,30,AM(L),5(1),314,-,-,16.5,74.7,-,0.7,-,6.49
Slobodan Medojevic,Wolfsburg,28,DMC,16(4),1362,-,0.4,27.2,81.6,-,1.5,0.1,6.49
Timo Gebhart,Nuernberg,30,M(CL),2(4),147,-,0.2,10,83.3,-,0.3,-,6.49
Koen Casteels,Hoffenheim,27,GK,23,2053,-,-,34.2,66.5,-,11,-,6.48
Anthony Annan,Schalke 04,32,DMC,0(3),33,-,-,5,73.3,-,-,-,6.48
Robert Mak,Nuernberg,28,"M(LR),FW",9(10),810,1,0.5,12.6,80.8,0.2,0.4,0.1,6.48
Stefan Thesker,Hoffenheim,28,"D(CL),DMC",1(1),114,-,-,23.5,72.3,-,2.5,-,6.48
Tarik Elyounoussi,Hoffenheim,31,AM(CLR),13(8),1059,3,0.8,16.6,74.7,0.2,0.4,-,6.47
Berkay Dabanli,Nuernberg,29,D(C),3(2),329,-,-,27.6,86.2,-,3.8,-,6.47
Marc Pfitzner,Eintracht Braunschweig,34,DMC,6(9),585,-,0.8,15.8,77.6,0.1,0.7,-,6.47
Dong-Won Ji,Augsburg,28,"AM(CLR),FW",2(10),344,-,0.5,8.8,77.4,-,0.7,-,6.47
Levent Aycicek,Werder Bremen,25,M(CLR),0(2),18,-,-,2.5,100,-,0.5,-,6.47
Petr Jirácek,Hamburger SV,33,M(CL),10(11),1045,1,0.5,14.8,76.5,0.2,0.4,-,6.46
René Adler,Hamburger SV,34,GK,30,2700,-,-,34.7,61.3,-,9.5,-,6.46
Takashi Inui,Eintracht Frankfurt,31,AM(CLR),10(4),841,-,0.9,21.1,78.3,0.5,1.3,-,6.46
Dominik Reinhardt,Augsburg,34,D(R),0(1),15,-,-,1,100,-,1,-,6.46
Marius Gersbeck,Hertha Berlin,24,Goalkeeper,1,90,-,-,40,42.5,-,11,-,6.46
Mitchell Langerak,Borussia Dortmund,30,GK,4,360,-,-,26.3,51.4,-,7.8,-,6.46
Marcel Schäfer,Wolfsburg,35,"D(L),M(L)",5(16),516,1,0.4,6.1,74.2,0.3,0.2,-,6.45
Rani Khedira,VfB Stuttgart,25,"D(C),DMC",6(3),533,-,0.4,19.9,63.1,-,0.3,-,6.45
Sebastian Polter,Mainz 05,28,"AM(R),FW",6(7),587,1,0.5,11.1,62.5,-,0.2,-,6.45
Andre Hoffmann,Hannover 96,26,"D(C),DMC",16(7),1434,1,0.1,31.6,86.4,-,2.1,-,6.45
Ja-Cheol Koo,Wolfsburg,30,M(CLR),8(2),594,-,0.5,25.9,88.8,0.2,2.1,-,6.45
Eren Derdiyok,Bayer Leverkusen,31,FW,4(14),547,1,0.4,8.6,67.5,-,0.3,-,6.44
Timo Perthel,Eintracht Braunschweig,30,D(L),8(3),746,-,0.2,20,67.3,0.5,1.1,-,6.44
Jan Rosenthal,Eintracht Frankfurt,33,"M(C),FW",7(11),865,-,0.6,20,74.7,0.1,0.9,0.1,6.42
Arkadiusz Milik,Augsburg,25,FW,5(13),638,-,0.3,9.3,68.9,0.2,0.3,0.1,6.42
Julian Koch,Mainz 05,28,"D(R),DMC",2(1),163,-,0.3,24.7,73,-,1.7,-,6.42
Torsten Oehrl,Eintracht Braunschweig,33,"AM(C),FW",4(7),465,-,0.5,16.1,66.7,0.1,0.8,-,6.41
Marco Terrazzino,Freiburg,28,"AM(CL),FW",0(2),44,-,0.5,5.5,81.8,-,-,-,6.40
Christian Clemens,Schalke 04,27,M(LR),6(5),515,-,0.8,14.4,78.5,0.5,0.4,0.1,6.39
Robert Tesche,Hamburger SV,32,M(C),3(6),365,1,0.6,13.9,72.8,-,1,-,6.39
Alexander Stolz,Hoffenheim,35,Goalkeeper,0(1),19,-,-,5,20,-,1,-,6.39
Sascha Mölders,Augsburg,34,FW,16(7),1343,1,0.3,9.7,62.2,-,0.1,-,6.38
Ronny Philp,Augsburg,30,D(R),4(4),386,1,0.5,13.1,58.1,0.5,0.4,-,6.38
Francis Coquelin,Freiburg,28,M(CLR),9(7),734,1,0.6,16.7,74.2,-,0.4,0.1,6.38
Peer Kluge,Hertha Berlin,38,"D(C),M(CR)",0(2),15,1,0.5,2.5,100,-,-,-,6.38
Cacau,VfB Stuttgart,38,FW,6(15),741,1,0.4,12.6,74,-,0.8,-,6.36
Kerem Demirbay,Hamburger SV,25,AM(C),0(3),63,1,0.3,13.7,87.8,-,1.3,-,6.36
Karim Haggui,Hannover 96,35,D(C),1(2),111,-,-,11.7,80,0.3,0.7,-,6.36
Mensur Mujdza,Freiburg,35,D(R),7,549,-,0.1,30,71.4,-,2.1,-,6.36
Lukas Rupp,Borussia M.Gladbach,28,M(CR),0(10),108,-,0.2,7,74.3,-,0.1,0.1,6.35
Tomas Pekhart,Nuernberg,30,FW,6(17),832,1,0.4,9.1,62.9,-,0.2,-,6.35
Niko Bungert,Mainz 05,32,D(C),5(5),510,-,0.1,24.8,83.1,-,1.6,-,6.35
Sandro Wagner,Hertha Berlin,31,FW,5(20),683,-,0.3,9.1,59.5,-,0.2,-,6.34
Ylli Sallahi,Bayern Munich,25,D(L),1,51,-,2,23,78.3,1,-,-,6.34
Amin Younes,Borussia M.Gladbach,25,AM(CL),0(14),199,2,0.4,7.2,83.2,0.1,0.2,-,6.34
Shawn Parker,Mainz 05,26,FW,3(8),386,-,0.3,9.3,68.6,-,-,-,6.34
Artjoms Rudnevs,Hamburger SV,31,FW,1(6),189,-,0.4,6.6,54.3,-,-,-,6.34
Mohammed Abdellaoue,VfB Stuttgart,33,FW,7(5),669,1,0.5,11.9,67.8,-,0.3,-,6.33
Marvin Bakalorz,Eintracht Frankfurt,29,M(C),0(3),34,-,0.3,4.3,84.6,-,0.7,0.3,6.33
Mitchell Weiser,Bayern Munich,25,"D(R),M(R)",2(1),140,-,0.3,34.3,86.4,1,0.7,-,6.32
Benedikt Saller,Mainz 05,26,D(R),1(14),370,-,0.1,11.1,71.1,-,0.6,-,6.31
Leroy Sané,Schalke 04,23,M(CLR),0(1),16,-,1,4,25,-,-,-,6.31
Philipp Zulechner,Freiburg,29,Forward,1(6),146,-,0.4,4.7,75.8,-,-,-,6.30
Mike Hanke,Freiburg,35,FW,4(11),490,-,0.2,13.1,69,0.1,0.1,-,6.28
Peniel Mlapa,Borussia M.Gladbach,28,"M(L),FW",0(5),55,-,-,4,65,-,0.2,-,6.28
Malik Fathi,Mainz 05,35,D(CL),0(2),51,-,0.5,7.5,73.3,-,1,-,6.28
Steven Cherundolo,Hannover 96,40,D(R),1(1),84,-,-,25.5,72.5,-,1.5,-,6.28
Orhan Ademi,Eintracht Braunschweig,27,FW,8(17),910,1,0.9,10.4,76.2,-,0.2,-,6.28
Levin Öztunali,Bayer Leverkusen,23,AM(CLR),0(9),86,-,0.1,4.4,85,0.1,0.6,0.1,6.27
Branimir Hrgota,Borussia M.Gladbach,26,"AM(L),FW",3(27),612,-,0.4,7.9,78.4,-,0.2,-,6.27
Thorben Marx,Borussia M.Gladbach,38,DMC,0(2),34,-,-,8,75,-,0.5,-,6.27
Serdar Tasci,VfB Stuttgart,32,D(C),1,21,-,-,11,90.9,-,-,-,6.26
Ouasim Bouy,Hamburger SV,26,"D(C),DMC",3,210,-,0.7,39.7,73.9,0.3,4,-,6.26
Hendrick Zuck,Freiburg,28,AM(CL),1(1),84,-,0.5,13,80.8,0.5,-,-,6.26
Stefan Kutschke,Wolfsburg,30,FW,0(8),84,-,0.1,2.4,47.4,-,-,-,6.25
Erik Thommy,Augsburg,24,AM(CLR),0(1),9,-,1,5,80,1,1,-,6.24
Jan Schlaudraff,Hannover 96,35,"M(CR),FW",4(17),650,1,0.6,15,78.4,0.1,0.7,-,6.24
Robin Szarka,Hoffenheim,27,Defender,1(1),51,-,-,5,50,-,0.5,-,6.24
Marjan Petkovic,Eintracht Braunschweig,40,GK,5,450,-,0.2,26.6,63.9,-,5.6,-,6.23
Julian Schieber,Borussia Dortmund,30,FW,1(11),165,-,0.2,5.1,60.7,-,0.2,-,6.22
Sebastian Kerk,Freiburg,25,AM(CLR),2(17),526,-,0.7,12.1,76.4,0.6,0.6,-,6.22
Alexander Manninger,Augsburg,42,GK,13,1170,-,-,29.5,65,-,9.4,-,6.22
Stefano Celozzi,Eintracht Frankfurt,30,"D(R),DMC,M(R)",2(9),289,-,0.5,11.2,78,0.5,0.7,-,6.20
Jiloan Hamad,Hoffenheim,28,AM(CLR),1(6),198,-,0.4,11.3,69.6,0.1,0.6,-,6.20
Dominik Kohr,Bayer Leverkusen,25,DMC,0(2),5,-,-,1,100,-,-,-,6.20
Marcel de Jong,Augsburg,32,"D(L),M(L)",1(7),199,-,-,7.6,67.2,0.1,0.6,-,6.19
Dennis Kruppke,Eintracht Braunschweig,39,Forward,6(9),663,-,0.2,11.9,71.5,-,0.2,-,6.18
Ola John,Hamburger SV,27,AM(LR),3(5),417,-,0.5,11.4,74.7,0.4,0.5,-,6.17
Christoph Janker,Hertha Berlin,34,D(C),2(3),190,-,0.2,15,85.3,-,1.6,-,6.17
Srdjan Lakic,Eintracht Frankfurt,35,FW,0(8),93,-,-,3.6,72.4,-,-,0.1,6.16
Alexander Esswein,Nuernberg,29,"AM(LR),FW",1(4),135,-,0.4,7.8,56.4,-,0.2,-,6.16
Marvin Ducksch,Borussia Dortmund,25,FW,1(5),161,-,0.5,6.8,80.5,0.2,-,-,6.15
Özkan Yildirim,Werder Bremen,26,AM(C),2(8),259,-,0.2,7.7,67.5,-,0.3,-,6.15
Valmir Sulejmani,Hannover 96,23,Forward,1(5),95,1,0.5,3.3,90,-,-,-,6.14
Martin Kobylanski,Werder Bremen,25,Forward,1(7),224,-,0.3,7.9,65.1,0.3,0.4,-,6.13
Philipp Max,Schalke 04,25,"D(L),M(L)",0(2),5,-,-,0.5,100,-,-,-,6.12
Deniz Kadah,Hannover 96,33,"AM(CL),FW",0(3),84,-,-,5,46.7,-,-,-,6.10
Tim Dierßen,Hannover 96,23,Midfielder,0(2),7,-,-,0.5,100,-,-,-,6.10
Jaroslav Drobny,Hamburger SV,39,GK,4,360,-,-,30.8,66.7,-,9.3,-,6.09
Joseph-Claude Gyau,Hoffenheim,26,Midfielder,0(2),53,-,-,4.5,33.3,-,1,-,6.09
Hany Mukhtar,Hertha Berlin,24,Midfielder,2(8),330,-,0.4,12.8,80.5,-,0.3,0.1,6.08
Rune Jarstein,Hertha Berlin,34,GK,1,90,-,-,32,68.8,-,17,-,6.08
Luuk de Jong,Borussia M.Gladbach,28,"AM(C),FW",0(13),101,-,0.2,3.1,72.5,-,-,-,6.07
Tranquillo Barnetta,Schalke 04,34,M(CLR),0(1),10,-,1,5,80,-,-,-,6.07
Simeon Jackson,Eintracht Braunschweig,32,FW,6(3),483,-,0.3,13,75.2,0.3,0.2,-,6.06
Mathias Fetsch,Augsburg,30,Forward,0(1),6,-,-,1,100,-,-,-,6.06
Kenan Karaman,Hoffenheim,25,"AM(CLR),FW",0(5),46,-,-,3.6,66.7,-,-,-,6.06
Marc Stendera,Eintracht Frankfurt,23,M(C),1(4),76,-,-,8.2,65.9,-,-,-,6.04
Antonio-Mirko Colak,Nuernberg,25,FW,0(6),167,-,0.2,7,69,-,0.2,-,6.03
Melvyn Lorenzen,Werder Bremen,24,"AM(L),FW",0(2),5,-,-,-,-,-,-,-,6.02
Bruno Nazário,Hoffenheim,24,Midfielder,0(2),23,-,-,5,50,-,0.5,-,6.01
Max Grün,Wolfsburg,32,GK,5(1),497,-,0.2,28.7,54.1,-,7.7,-,6.01
Sercan Sararer,VfB Stuttgart,29,"AM(CLR),FW",0(6),72,-,0.3,3.5,81,0.2,-,-,6.00
Dennis Aogo,Hamburger SV,32,"D(L),M(CL)",0(2),38,-,-,5.5,72.7,-,-,-,6.00
Maximilian Philipp,Freiburg,25,"AM(LR),FW",0(1),1,-,-,-,-,-,-,-,6.00
Tim Schraml,Freiburg,26,Defender,0(1),4,-,-,1,100,-,-,-,6.00
Jan Washausen,Eintracht Braunschweig,30,Midfielder,1(1),82,-,-,13.5,81.5,-,1,-,6.00
Lukas Schmitz,Werder Bremen,30,"D(L),M(CL)",0(3),99,-,-,8.3,76,0.7,0.7,-,5.99
Marko Arnautovic,Werder Bremen,30,"AM(CLR),FW",1(1),90,-,1,13.5,66.7,-,0.5,-,5.99
Gianluca Korte,Eintracht Braunschweig,28,Midfielder,0(2),62,-,-,5,60,-,0.5,-,5.98
Mattia Maggio,Hamburger SV,25,Forward,1(3),129,-,-,4.5,66.7,0.3,-,-,5.98
Salim Khelifi,Eintracht Braunschweig,25,AM(CLR),0(1),2,-,-,2,100,-,-,-,5.95
Tom Trybull,Werder Bremen,26,M(C),0(2),9,-,-,2,75,-,-,-,5.95
Sinan Tekerci,Nuernberg,25,Midfielder,0(1),30,-,-,9,77.8,-,-,-,5.94
Marian Sarr,Borussia Dortmund,24,Defender,2,136,-,-,44.5,84.3,-,2.5,-,5.94
Todor Nedelev,Mainz 05,26,M(R),0(2),21,-,-,5,70,-,-,-,5.93
Tim Albutat,Freiburg,26,DMC,0(1),29,-,-,22,72.7,-,-,-,5.91
Christian Wetklo,Mainz 05,39,GK,1(1),134,-,-,19,47.4,-,6,-,5.89
Robin Yalcin,VfB Stuttgart,25,"D(C),DMC",0(3),43,-,0.3,6.3,78.9,-,0.7,-,5.89
Koray Günter,Borussia Dortmund,24,D(C),0(1),1,-,-,4,75,-,-,-,5.88
Tobias Weis,Eintracht Frankfurt,33,M(C),1(3),99,-,-,7.3,62.1,0.3,-,-,5.86
Ryu Seung-Woo,Bayer Leverkusen,25,Midfielder,0(2),17,-,-,2,75,-,-,-,5.85
Nicolai Lorenzoni,Freiburg,27,Defender,0(1),9,-,-,3,100,-,-,-,5.82
Giovanni Sio,Wolfsburg,30,FW,0(1),11,-,-,2,50,-,-,-,5.76
Makoto Hasebe,Wolfsburg,35,"D(CR),M(CR)",0(1),7,-,-,4,75,-,1,-,5.76
Mohamed Amsif,Augsburg,30,GK,2,180,-,-,30.5,75.4,-,10.5,-,5.76
Teemu Pukki,Schalke 04,29,"AM(C),FW",0(1),28,-,-,10,90,-,-,-,5.76
Panagiotis Vlachodimos,Augsburg,27,Midfielder,0(1),15,-,-,6,33.3,-,-,-,5.74
