Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Luigi Vitale,Livorno,31,FW,14(8),1457,2.5,1.8,1.3,0.1,1.9,0.6,0.1,-,6.84
Gianluca Curci,Robur Siena,33,GK,36,3119,-,-,0.1,-,1,-,-,-,6.84
Federico Peluso,Atalanta,35,"D(CL),M(L)",17(7),1675,1.5,1.6,1.5,0.9,6.1,0.5,0.6,1,6.84
Giuseppe Favalli,AC Milan,47,DMC,15(1),1310,1.6,1.9,1.3,1.1,5.7,0.1,0.6,-,6.84
Emilson Cribari,Lazio,39,"D(L),M(L)",7(3),619,1,2,0.9,0.9,8.7,0.4,0.4,-,6.84
Raffaele Palladino,Genoa,35,"AM(CL),FW",18(7),1437,1.2,0.5,0.8,-,0.2,0.2,0.1,-,6.84
Manuel Iori,Chievo,37,D(C),14(1),1063,2.9,2.9,1.8,-,0.8,0.8,0.3,-,6.83
Fabio Simplicio,Palermo,39,"D(C),M(C),FW",21(6),1745,1.3,1.5,1.9,-,0.5,0.7,0.2,-,6.83
Marco Rossi,Sampdoria,31,"D(C),DMC",17(3),1518,1.7,1.9,1.8,1.4,7.5,0.5,0.6,-,6.83
Fabiano Santacroce,Napoli,32,D(C),4,312,2.5,5,3.5,0.3,3,0.3,-,-,6.83
Mark Bresciano,Palermo,39,"D(C),M(C)",18,1536,1.5,2.1,1.4,-,1,0.7,0.2,-,6.83
Damiano Zenoni,Parma,42,D(CR),14(5),1334,2.4,1.2,0.8,0.3,2.6,0.5,0.2,-,6.83
Francesco Pisano,Cagliari,33,D(LR),7(2),617,3.8,1.2,1.4,0.3,3.8,0.8,0.1,-,6.83
Andrea Raggi,Bologna,35,D(CLR),30(1),2645,2.1,2.6,1.1,0.3,3.4,0.8,0.4,-,6.82
Antonio Nocerino,Palermo,34,M(C),32(3),2890,1.7,1.3,1.1,-,1.8,0.9,0.3,-,6.82
Stefano Mauri,Lazio,39,"M(CLR),FW",29(6),2596,2.2,1.2,1.7,-,0.6,0.5,0.1,-,6.82
Samir Handanovic,Udinese,34,GK,37,3330,-,-,-,-,0.7,0.1,-,-,6.82
Cristiano Doni,Atalanta,46,AM(CL),23(7),2035,1,0.7,1.4,-,0.8,0.2,0.1,-,6.82
Christian Panucci,Parma,46,"D(C),DMC,M(L)",19,1691,1.2,2.8,1,0.9,7.4,0.5,0.9,-,6.82
Alessandro Agostini,Cagliari,39,D(L),38,3420,2.4,1.3,0.7,0.3,3.4,0.3,0.1,-,6.81
Daniele Mannini,Sampdoria,35,"D(C),M(CL),FW",25(11),2356,1.3,0.8,1.5,-,1.3,0.4,0.1,-,6.81
McDonald Mariga,Inter,32,DMC,3(5),336,1.8,1.1,0.8,-,0.6,1.3,0.1,-,6.81
Emilson Cribari,Robur Siena,39,"D(L),M(L)",18,1554,1.2,2.6,1.1,0.8,8.7,0.3,0.4,-,6.81
Matteo Contini,Napoli,39,D(C),12(1),1120,2.2,2.7,1.7,0.8,6,0.6,0.3,-,6.81
Nicola Mingazzini,Bologna,38,M(CR),18(6),1481,2.1,1.6,1.5,-,1.3,-,0.3,-,6.81
Sergio Floccari,Genoa,37,FW,7(4),536,0.3,0.1,1.5,-,0.3,0.1,-,-,6.80
Antonio Candreva,Juventus,32,M(CLR),8(8),884,0.7,0.8,1.1,0.1,0.6,0.4,-,-,6.80
Houssine Kharja,Genoa,36,"D(C),M(C),FW",3(4),310,1.1,0.7,0.3,-,0.7,0.4,-,-,6.80
Albin Ekdal,Robur Siena,29,M(C),20(6),1706,2.2,1.7,1.6,-,0.9,0.6,0.2,-,6.80
Romano Perticone,Livorno,32,"D(C),M(R)",26(1),2215,2.7,2.6,1.3,0.5,5.9,0.4,0.6,-,6.80
Giuseppe Biava,Lazio,42,D(C),10(3),912,2.7,2.5,1.9,0.8,4.1,0.2,0.2,-,6.80
Lorenzo De Silvestri,Fiorentina,31,"D(R),M(R)",17(9),1749,1.8,1.9,1.2,0.3,2,0.4,0.1,-,6.80
Luis Jiménez,Parma,35,"AM(CL),FW",10(2),872,2.4,1,2.3,-,0.3,0.8,-,-,6.80
Adrián Ricchiuti,Catania,41,"D(C),M(C),FW",22(5),1707,1.4,0.6,1.3,-,0.1,0.3,0.2,-,6.80
Andrea Pisanu,Bologna,37,M(L),1(1),95,1.5,-,1,-,-,0.5,-,-,6.80
Martín Cáceres,Juventus,32,"D(CLR),M(R)",11(4),1068,2.5,1.1,0.9,0.6,3.1,0.9,0.1,-,6.79
Marcus Diniz,Livorno,31,"D(C),M(R)",15(6),1499,1.9,1.5,1.1,1.1,4,0.5,0.3,-,6.79
Daniele Capelli,Atalanta,33,D(CR),10,830,2.1,1.7,1.4,0.9,3.7,0.7,0.4,-,6.79
Mariano Andújar,Catania,35,GK,35,3117,-,-,-,-,0.7,-,-,-,6.79
Lorenzo Squizzi,Chievo,45,Goalkeeper,1,90,-,-,-,-,1,1,-,-,6.78
Mourad Meghni,Lazio,35,Midfielder,3(4),276,2,2,0.7,-,0.3,0.7,-,-,6.78
Andrea Consigli,Atalanta,32,GK,31,2748,-,-,-,-,1.3,0.1,-,-,6.78
Federico Marchetti,Cagliari,36,GK,33,2861,-,-,-,-,0.5,-,-,-,6.77
Ivan Juric,Genoa,43,M(C),15(4),1333,2.5,1.2,2.2,0.1,1.4,1.1,0.2,-,6.77
Pasquale Foggia,Lazio,36,FW,9(7),824,0.6,1,0.7,-,-,0.4,-,-,6.77
Salvatore Lanna,Bologna,42,D(CL),33,2970,2.3,2.9,1.3,0.3,3.3,0.5,0.3,-,6.77
Francesco Bardi,Livorno,27,GK,1,90,-,-,-,-,-,-,-,-,6.77
Roberto Guana,Bologna,38,M(C),33(1),2877,2.1,2.5,1.8,0.1,1.2,0.8,0.2,-,6.77
Alessandro Gamberini,Fiorentina,37,D(C),16(2),1359,2.1,1,1,1.7,4.6,0.1,0.4,-,6.77
Julio César,Inter,39,GK,38,3420,-,-,-,-,0.5,-,-,-,6.77
Emanuel Rivas,Bari,36,"AM(L),FW",10(10),834,0.7,1.1,0.7,-,0.3,0.4,-,-,6.76
Amauri,Juventus,39,FW,24(6),2234,0.3,0.1,2.1,-,1,0.2,0.1,-,6.76
Andrea Poli,Sampdoria,29,M(CL),26(5),2038,2.4,2.4,1.2,-,0.5,1.2,0.2,-,6.76
Antonio Mirante,Parma,35,GK,37,3286,-,-,-,-,0.9,-,-,-,6.76
Marco Di Vaio,Bologna,42,FW,28(2),2338,0.3,0.4,1,-,1,0.1,-,-,6.76
Sebastien Frey,Fiorentina,39,GK,36,3240,-,-,-,-,0.6,-,-,-,6.75
Abel Hernández,Palermo,28,FW,8(13),859,0.5,0.3,1.5,-,-,0.4,-,-,6.75
Stephan Lichtsteiner,Lazio,35,"D(R),M(R)",28(5),2423,1.8,1.5,1.3,0.1,2.6,0.3,0.2,-,6.75
Juan Camilo Zuñiga,Napoli,33,"D(LR),M(L)",15(7),1389,1.8,1.3,1.3,0.1,1.7,0.8,0.1,-,6.75
Modibo Diakité,Lazio,32,D(CR),11(8),1116,1.1,1.7,0.9,0.3,6.1,0.3,0.5,-,6.75
Hernán Crespo,Parma,43,"AM(CR),FW",10(3),893,0.4,0.2,0.5,-,0.5,0.1,-,-,6.74
Lino Marzorati,Cagliari,32,D(C),12(1),1070,2.3,1.4,1,0.5,3.8,0.8,0.2,-,6.74
Cristiano Lucarelli,Livorno,43,"AM(C),FW",28,2246,0.3,0.2,2.2,-,0.7,0.1,0.1,-,6.74
Gianluca Comotto,Fiorentina,40,D(R),22(4),1916,2.1,1.3,1.4,0.3,3.3,0.5,0.1,-,6.74
Matteo Brighi,Roma,38,M(C),15(9),1348,1.4,1.3,0.9,-,0.9,0.6,0.1,-,6.74
Alessandro Bernardini,Livorno,32,D(C),4(1),386,2.6,1.4,1.2,0.4,4,0.4,1,-,6.74
Dorin Goian,Palermo,38,D(C),12(2),1094,1.6,1.7,2,1.1,7.9,0.6,0.9,-,6.74
Ivan Fatic,Genoa,30,Defender,3(7),512,0.9,1.1,0.9,-,1.4,0.7,0.1,-,6.74
Mariano Izco,Catania,36,"D(R),M(CR)",24(8),2145,1.6,1.2,0.7,-,0.4,0.7,0.1,-,6.74
Cristiano Del Grosso,Robur Siena,36,"D(L),M(L)",34(2),2997,2,2.3,1,0.4,3.9,0.7,0.3,-,6.74
Stefano Guberti,Roma,34,"AM(CL),FW",3(3),321,1.3,0.3,0.5,-,0.2,0.5,-,-,6.73
Manuel Pasqual,Fiorentina,37,"D(L),M(L)",18(3),1447,1.7,1.3,1.3,0.2,2.5,0.6,0.1,-,6.73
Simone Padoin,Atalanta,35,"D(LR),M(CLR)",36,3224,1.8,1.1,1.5,-,1.1,0.6,0.2,-,6.73
Gianluca Zambrotta,AC Milan,42,D(CR),19(5),1744,1.4,1.7,1.4,0.2,2.6,0.7,0.4,-,6.73
Jesús Dátolo,Napoli,35,M(CL),6(7),534,0.8,0.6,0.7,-,0.4,0.4,0.1,-,6.72
György Garics,Atalanta,35,"D(R),M(R)",28(2),2549,1.5,1.8,0.7,0.3,3.6,0.3,0.2,-,6.72
Andrea Parola,Cagliari,40,D(C),7(7),723,1.9,1.7,1.4,-,1.7,0.4,0.3,-,6.72
Stefano Guberti,Sampdoria,34,"AM(CL),FW",13(3),892,1.3,1.1,0.4,0.1,0.6,0.6,-,-,6.72
Welle Ossou,Livorno,28,Defender,0(1),68,1,1,-,-,1,1,3,-,6.72
Nico Pulzetti,Livorno,35,M(C),25(4),2265,1.7,1.8,2.1,-,0.6,0.6,0.2,-,6.71
Artur Moraes,Roma,38,GK,1,90,-,-,-,-,1,-,-,-,6.71
Sebastian Giovinco,Juventus,32,"AM(C),FW",5(10),588,0.4,0.5,0.7,-,-,0.2,-,-,6.71
Daniele Ragatzu,Cagliari,27,FW,4(4),383,1,0.6,0.4,-,0.1,-,0.1,-,6.71
Luca Antonelli,Parma,32,"D(L),M(CL)",13(11),1301,1.8,1.3,0.7,-,1.7,0.6,0.4,-,6.70
Robert Acquafresca,Genoa,31,FW,8(2),708,0.5,0.6,0.7,-,0.8,0.1,0.1,-,6.70
Leandro Rinaudo,Napoli,36,D(C),13(7),1174,1.3,1.1,1.3,0.7,5.2,0.4,0.4,-,6.70
Nenê,Cagliari,35,FW,14(19),1383,0.8,0.7,2,-,0.4,0.2,0.1,-,6.70
Simone Tiribocchi,Atalanta,41,"AM(L),FW",28(9),2484,0.4,0.4,1.3,-,0.3,0.1,0.1,-,6.70
Davide Biondini,Cagliari,36,M(C),32(4),2751,2.1,1.5,1.3,0.1,1.1,0.9,0.1,-,6.70
Germán Denis,Napoli,37,FW,16(13),1491,0.4,0.2,1.5,-,0.7,0.1,-,-,6.69
Juan Cuadrado,Udinese,31,"D(R),M(CLR),FW",4(7),454,2.5,0.8,1.5,0.1,1.3,0.9,0.2,-,6.69
Luca Cigarini,Napoli,33,M(C),11(17),1126,1.4,1,0.9,-,0.8,0.7,-,-,6.69
Giovanni Marchese,Catania,34,"D(CL),M(L)",2(2),218,1.8,2.3,1.8,0.3,4.3,1,0.3,-,6.69
Jonathan Zebina,Juventus,40,D(C),13(3),1208,1.8,1.9,1.5,0.3,3.8,0.8,0.2,-,6.69
Felipe,Fiorentina,34,D(CL),16(2),1389,2.2,1.6,2.2,1,5.3,0.7,0.2,-,6.69
Tommaso Rocchi,Lazio,41,FW,23(9),1988,0.3,0.3,0.9,-,0.2,0.2,-,-,6.68
Paul Codrea,Robur Siena,38,"D(C),DMC",22(2),1813,2.5,2.2,1.6,-,1.1,0.9,0.3,-,6.68
Daniele Dessena,Cagliari,32,"D(R),M(C)",19(10),1832,1.6,1.9,1.4,0.1,1.2,0.7,0.3,-,6.67
Alessandro Parisi,Bari,42,D(CL),13(2),1083,2.2,1.7,1.3,0.1,2.7,0.7,0.1,-,6.67
Cristiano Zanetti,Fiorentina,42,M(CR),16(7),1447,2.3,1.7,1.7,-,0.5,0.8,0.1,-,6.67
Paolo Bianco,Atalanta,41,D(C),20(1),1863,1.2,2.2,2,1.1,7.2,0.6,0.5,-,6.67
Gaël Genevier,Robur Siena,37,Midfielder,4,299,1.8,2.3,1,-,0.3,0.3,0.3,-,6.67
Simone Bentivoglio,Chievo,34,M(C),13(22),1592,1,0.8,1,-,0.3,0.3,0.1,-,6.66
Reginaldo,Robur Siena,35,"M(CR),FW",18(11),1643,1,0.8,1,0.1,0.4,0.2,0.1,-,6.66
Christian Poulsen,Juventus,39,M(C),19(6),1718,1.8,1.4,1.8,0.1,1.4,0.8,0.2,-,6.66
David Suazo,Genoa,39,AM(R),11(5),824,0.1,0.4,1.3,-,0.1,0.1,0.1,-,6.66
Francesco Pratali,Robur Siena,40,DMC,12,949,1.3,1.9,1.7,0.9,6.3,0.3,0.7,-,6.66
Pietro Accardi,Sampdoria,36,D(C),5(9),616,1,2.4,1.1,0.2,3.3,0.4,0.1,-,6.66
Davide Bombardini,Bologna,45,AM(C),4(5),425,1.4,0.4,1,-,2.4,0.2,0.4,-,6.65
Rubinho,Palermo,36,GK,6,540,-,-,0.2,-,2,0.2,-,-,6.65
Daniele Bonera,AC Milan,38,D(CR),6(1),505,1.7,1.4,1.7,0.7,3.3,0.9,0.3,-,6.65
Daniele Padelli,Bari,33,GK,1,90,-,-,-,-,3,-,-,-,6.65
Luca Rossettini,Robur Siena,34,D(CR),2,180,2,3,3,0.5,4.5,3,0.5,-,6.65
Massimo Oddo,AC Milan,43,"D(R),M(R)",9(5),910,1,1.6,0.6,0.6,2.6,0.2,0.3,-,6.64
Fabio Galante,Livorno,45,D(C),5(4),535,2.4,1.9,0.8,0.2,3.7,1.4,0.2,-,6.64
Gianluca Pegolo,Robur Siena,38,GK,2(2),304,-,-,-,-,1,-,-,-,6.64
Hernán Crespo,Genoa,43,"AM(CR),FW",6(10),696,0.3,0.3,1.1,-,0.2,0.1,-,-,6.63
Cesare Natali,Fiorentina,40,D(C),14(3),1273,0.9,0.8,1.4,1.8,4.9,0.3,0.4,-,6.63
Marco Andreolli,Roma,33,D(C),4(4),437,1.4,1.6,0.9,1.1,4.1,0.3,0.1,1,6.63
Diego De Ascentis,Atalanta,42,M(CR),14(3),1130,1,2.1,1.3,-,0.9,0.3,0.1,-,6.63
Daniele Ficagna,Robur Siena,38,D(L),10(1),924,1.5,1.8,1.5,2.6,8.4,0.9,0.8,-,6.63
Luciano Zauri,Sampdoria,41,D(CLR),25(7),2376,1.2,1.6,0.8,0.4,3.7,0.6,0.2,-,6.63
Vladimir Koman,Bari,30,M(CL),11(5),962,1.3,1.2,1.1,-,0.6,0.9,0.1,-,6.62
Fernando Muslera,Lazio,33,GK,36,3240,-,-,0.1,-,0.8,0.1,-,-,6.62
Sulley Muntari,Inter,34,M(C),16(11),1206,2.1,0.8,1.7,-,0.5,0.5,0.1,-,6.62
Mirko Pieri,Livorno,40,"D(C),M(C),FW",23(1),1877,2.2,1.3,1.4,0.1,2.5,0.8,0.1,-,6.61
Nicola Amoruso,Parma,44,"AM(L),FW",10(7),1070,0.3,0.5,1.9,-,1.2,0.2,0.1,-,6.61
Lorenzo Ariaudo,Cagliari,30,D(C),8(1),702,1.6,1.8,0.9,0.8,7.7,0.3,0.8,-,6.61
Richmond Boakye,Genoa,26,FW,0(3),127,0.3,-,0.3,-,-,-,0.3,-,6.61
Giuseppe Bellusci,Catania,29,D(CR),7(5),598,3.2,1.2,1.8,0.1,2.8,1.2,0.4,-,6.61
Massimo Gobbi,Fiorentina,38,"D(L),M(L)",19(6),1783,2,1.6,1.8,0.1,1.6,0.9,0.1,-,6.60
Francesco Valiani,Bologna,38,M(C),15(4),1272,1.8,1.6,1.4,0.1,1.2,0.9,0.3,-,6.60
Giovanni Pasquale,Udinese,37,M(L),19(3),1558,1.5,1.9,1.5,0.2,2.3,0.6,-,-,6.60
Marco Amelia,Genoa,37,GK,30,2700,-,-,0.1,-,1.1,0.1,-,-,6.60
Davide Moro,Livorno,37,"D(C),M(C)",23(5),1962,1.8,2.2,0.9,-,0.9,0.6,-,-,6.59
Cristian Molinaro,Juventus,35,"D(L),M(L)",4(1),294,1.2,2.6,0.8,0.8,2.2,-,0.2,-,6.59
Pablo Daniel Osvaldo,Bologna,33,"AM(C),FW",4(9),534,0.2,0.4,1.8,-,0.2,0.2,0.1,-,6.59
Fernando Tissone,Sampdoria,32,M(C),15(14),1468,2.2,1.2,1.2,-,0.9,0.6,0.1,-,6.59
Alfonso De Lucia,Livorno,35,GK,22(1),1995,-,-,-,-,0.4,0.1,-,-,6.59
Josè Ignacio Castillo,Bari,44,"AM(L),FW",11(5),969,0.9,0.3,2,-,0.6,0.2,0.1,-,6.58
Marco Materazzi,Inter,45,DMC,8(5),746,0.8,1.5,0.8,0.6,4.6,0.3,0.2,-,6.58
Maximiliano Pellegrino,Atalanta,39,"D(L),DMC",6,473,2.5,1.3,2.3,1,6.7,0.3,0.5,-,6.58
Mathieu Flamini,AC Milan,35,M(C),14(11),1290,1.5,1.4,1.4,-,1.2,0.3,0.2,-,6.57
Alberto Paloschi,Parma,29,FW,9(8),801,0.6,0.6,1.5,-,0.3,0.2,-,-,6.56
Valeri Bojinov,Parma,33,"AM(CLR),FW",15(15),1416,0.5,0.4,1.4,-,0.3,0.1,0.1,-,6.56
Pablo Barrientos,Catania,34,AM(CLR),0(2),60,1,0.5,1,-,0.5,0.5,-,-,6.56
Henry Giménez,Bologna,33,AM(C),4(14),509,0.3,0.2,1.3,-,0.1,0.2,-,-,6.56
Alessio Cerci,Roma,31,"M(R),FW",2(7),264,0.9,0.3,0.6,-,-,0.3,-,-,6.56
Antonio Filippini,Livorno,45,"D(C),M(C)",20(4),1751,1.2,1.3,1,0.1,0.3,0.5,0.1,-,6.55
Tiago,Juventus,38,M(C),4(3),392,1.3,1.4,1,0.1,0.4,0.6,-,-,6.55
Damiano Ferronetti,Udinese,34,D(CR),8(4),783,0.8,1.6,0.8,0.3,4.7,0.3,0.7,-,6.55
Gianluigi Buffon,Juventus,41,GK,27,2379,-,-,-,-,1,-,-,-,6.55
Marcelo Larrondo,Robur Siena,30,FW,5(10),623,0.8,0.7,2.3,-,0.2,0.3,-,-,6.55
Andrea Campagnolo,Catania,41,GK,3,270,-,-,-,-,0.7,-,-,-,6.55
Marcos de Paula,Chievo,35,AM(C),10(6),848,0.5,0.2,0.6,-,1.1,0.2,-,-,6.55
Hasan Salihamidzic,Juventus,42,DMC,6(8),590,1.6,0.6,1.4,0.1,0.5,0.3,-,-,6.55
Vlada Avramov,Fiorentina,40,GK,2,180,-,-,-,-,0.5,-,-,-,6.55
Emanuele Calaiò,Robur Siena,37,FW,13(20),1518,0.3,0.2,1,-,0.2,0.2,-,-,6.54
Mozart,Livorno,39,"D(C),DMC",21(4),1691,1.8,1.8,2,-,0.9,0.8,0.2,-,6.54
Davide Di Gennaro,Livorno,31,AM(C),6(5),550,0.9,0.5,1.1,-,0.2,0.4,-,-,6.54
Martin Bergvold,Livorno,35,M(C),16(7),1490,1.1,1.1,0.7,-,0.7,0.4,-,-,6.54
Zdenek Grygera,Juventus,39,D(R),15(4),1288,1.3,1.7,1.1,0.5,3.4,0.6,0.2,-,6.53
Andrea Esposito,Livorno,33,"D(CR),DMC,M(L)",3,197,1.7,0.7,1.3,0.3,4,0.3,0.3,-,6.53
Paolo Sammarco,Udinese,36,M(C),17(9),1378,1.8,1.3,1.8,-,0.8,0.5,0.3,-,6.53
Pedro Kamata,Bari,37,Midfielder,1(13),330,0.8,0.8,1.1,-,0.1,0.1,0.1,-,6.53
Paolo De Ceglie,Juventus,32,"D(L),M(CL)",14(11),1396,1.2,1,0.4,0.2,1.4,0.3,-,-,6.52
Francesco Modesto,Bologna,37,D(L),11(2),861,0.6,0.7,0.7,-,0.6,0.4,0.2,-,6.52
Nicola Amoruso,Atalanta,44,"AM(L),FW",12(3),1047,0.6,0.2,2.2,-,0.2,-,0.1,-,6.52
Ferdinando Coppola,Atalanta,41,GK,7(1),673,-,-,-,-,1.6,-,-,-,6.52
Bojan Jokic,Chievo,33,"D(CL),M(L)",5(4),488,1.8,1.4,0.2,0.1,1,0.1,0.2,-,6.52
Gonçalo Brandão,Robur Siena,32,D(C),20(1),1845,0.8,1.6,1.3,1.7,7.2,0.3,0.8,-,6.52
Marco Malagò,Robur Siena,40,Defender,4(2),418,1.7,1.7,0.8,0.5,4.3,0.8,0.5,-,6.52
Julio Baptista,Roma,37,"AM(C),FW",4(19),641,0.7,-,1,-,-,0.2,-,-,6.51
Ricardo Faty,Roma,32,"D(C),DMC",2(6),317,2.3,1.1,0.6,-,0.3,0.3,-,-,6.51
Takayuki Morimoto,Catania,31,"AM(C),FW",16(11),1516,0.4,0.4,1.6,-,0.1,-,0.1,-,6.51
Adrian Florin Pit,Roma,35,Midfielder,0(2),42,0.5,-,1,-,-,0.5,-,-,6.51
Miguel Layún,Atalanta,31,"D(LR),M(CLR)",0(2),31,1,1,0.5,-,-,-,-,-,6.51
Claudio Bellucci,Livorno,44,"AM(C),FW",11(3),872,0.9,0.4,1.4,-,0.1,0.6,-,-,6.50
Antonio Chimenti,Juventus,49,Goalkeeper,2,180,-,-,-,-,-,-,-,-,6.50
Julio Cruz,Lazio,44,FW,8(17),1056,0.3,0.2,1.4,-,0.4,0.3,0.2,-,6.50
Tomas Danilevicius,Livorno,41,AM(C),8(18),1306,0.2,0.2,1.5,-,0.4,0.2,-,-,6.49
Fabio Caserta,Atalanta,40,"D(C),DMC",5(9),552,0.7,0.7,0.7,-,0.4,0.1,-,-,6.49
Mattia Gallon,Cagliari,27,Forward,0(1),23,1,-,-,-,-,-,-,-,6.49
Marco Donadel,Fiorentina,36,M(C),20(8),1745,1.7,1.7,1.9,-,0.7,1,-,-,6.49
Ousmane Dabo,Lazio,42,M(C),6(6),608,1.8,1.8,1.5,-,1.4,1,0.1,-,6.49
Luciano Figueroa,Genoa,38,Forward,1(1),72,0.5,1,1.5,-,0.5,-,0.5,-,6.48
Nicola Pozzi,Sampdoria,33,FW,7(11),655,0.4,0.3,1.1,-,0.1,0.2,0.2,-,6.48
Robert Acquafresca,Atalanta,31,FW,10(2),881,0.1,0.3,0.4,-,0.6,0.3,-,-,6.48
Klaas-Jan Huntelaar,AC Milan,35,FW,11(14),1044,0.2,0.2,1.2,-,0.2,0.1,-,-,6.48
Sergio Volpi,Atalanta,45,Midfielder,1(4),142,1.4,0.8,0.8,-,0.2,0.2,0.2,-,6.47
Erjon Bogdani,Chievo,42,"AM(CR),FW",12(9),1014,0.8,0.2,1.6,-,0.6,0.2,-,-,6.47
Thomas Hitzlsperger,Lazio,37,AM(C),2(4),249,1,0.2,1.2,0.2,0.5,0.5,0.2,-,6.47
Elvis Abbruscato,Chievo,38,FW,9(6),818,0.2,0.1,1.1,-,0.7,0.1,-,-,6.47
Rubinho,Livorno,36,GK,11,949,-,-,-,-,1.1,-,-,-,6.46
Federico Casarini,Bologna,29,"D(CR),M(C)",10(9),1103,1.3,1.3,1.3,-,0.9,0.4,0.1,-,6.46
Paolo Castellini,Parma,40,D(C),20(8),1765,1,1.2,0.8,0.2,2.3,0.4,0.1,1,6.46
Mario Bolatti,Fiorentina,34,DMC,9(3),713,1.5,1.4,0.8,-,0.8,0.6,0.2,-,6.46
Pablo Ledesma,Catania,35,M(C),6(10),726,1.3,0.8,1.1,-,0.1,0.5,0.1,-,6.46
Igor Budan,Palermo,39,"AM(C),FW",5(25),717,0.2,0.4,0.8,-,0.5,0.1,0.1,-,6.46
Francesco Tavano,Livorno,40,FW,18(6),1559,0.6,0.3,0.5,-,-,0.1,-,-,6.45
Francesco Lodi,Udinese,35,M(C),4(15),530,0.3,0.8,0.3,-,0.6,0.3,-,-,6.45
Manuele Blasi,Palermo,38,DMC,4(10),416,2.7,0.6,1.6,-,0.1,0.6,0.1,-,6.45
Fabio Ceravolo,Atalanta,32,FW,9(18),1145,0.9,0.5,0.6,-,0.2,0.3,-,-,6.44
Cristian Zenoni,Bologna,42,D(R),12(4),1080,1.4,1.6,0.6,0.3,2.5,0.3,0.4,-,6.44
Francesco Scardina,Chievo,37,Defender,2(1),171,1.7,3.3,0.7,0.7,2.7,-,0.3,-,6.44
Martin Jørgensen,Fiorentina,43,Forward,2(11),472,0.9,0.5,0.4,-,0.7,0.7,0.2,-,6.43
Daniele De Vezze,Bari,39,M(C),5(4),477,1.4,1.2,0.8,-,1.2,0.2,0.8,-,6.43
Luca Vigiani,Bologna,42,M(R),6(5),531,1.2,0.4,0.7,-,0.2,0.5,-,-,6.43
Cristian Stellini,Bari,45,Defender,3(6),341,1,1,0.3,0.3,2,0.2,0.1,-,6.43
Marek Jankulovski,AC Milan,42,D(C),5(7),592,0.5,1.3,0.4,-,1,0.3,0.1,-,6.43
Khouma Babacar,Fiorentina,26,FW,0(4),109,-,0.3,1.8,-,-,0.3,-,-,6.43
Michele Paolucci,Robur Siena,33,Midfielder,2(8),337,0.2,0.2,1.4,-,-,-,-,-,6.42
Guilherme Siqueira,Udinese,33,D(L),0(3),63,0.3,1.7,-,-,-,-,-,-,6.41
Francesco Lunardini,Parma,34,M(C),7(11),723,2.2,1,1.6,0.1,0.4,0.6,0.1,-,6.41
Fabio Firmani,Lazio,41,DMC,8(4),673,1.8,2.1,2.2,-,1,1.3,0.3,-,6.41
Michele Fini,Robur Siena,45,AM(C),11(6),935,0.2,1.3,1.1,-,0.5,0.2,0.1,-,6.41
Orazio Russo,Catania,45,Forward,0(1),5,-,-,-,-,-,-,-,-,6.41
Nenad Tomovic,Genoa,31,D(CLR),8(6),708,0.9,0.9,1.4,0.4,2.6,-,0.2,-,6.41
Stefano Okaka,Roma,29,FW,0(7),128,0.4,-,0.7,-,0.1,0.1,-,-,6.41
Joaquín Larrivey,Cagliari,34,FW,11(16),950,0.4,0.3,1.2,-,0.4,0.1,0.3,-,6.41
Luca Ariatti,Chievo,40,AM(C),8(23),926,1.3,0.9,0.8,-,0.3,0.5,-,-,6.40
Francesco Benussi,Livorno,37,GK,4(1),384,-,-,-,-,0.8,-,-,-,6.40
Stephen Appiah,Bologna,38,"D(C),DMC",1(1),111,1,0.5,2,-,-,-,-,-,6.40
Yonise Hanine,Chievo,29,Forward,0(1),17,2,-,2,-,-,-,-,-,6.40
Mancini,AC Milan,38,Midfielder,3(4),271,0.1,0.4,0.6,-,0.3,-,-,-,6.40
Alessandro Potenza,Catania,35,D(R),14(5),1262,0.9,1.2,1.2,0.3,3.1,0.7,0.4,-,6.40
Ricardo Quaresma,Inter,35,AM(LR),3(8),401,0.7,0.4,1.1,-,0.2,0.5,-,-,6.40
Felipe,Udinese,34,D(CL),3,209,2,2,2.7,-,8,1.3,1.3,-,6.40
Filippo Inzaghi,AC Milan,45,FW,4(20),746,0.1,-,0.6,-,-,0.3,-,-,6.39
Pablo Granoche,Chievo,35,"AM(C),FW",10(20),1146,0.2,0.3,0.7,-,0.2,0.1,0.1,-,6.39
Simone Barone,Cagliari,41,M(C),5(11),557,1.3,0.5,0.9,-,0.5,0.3,0.1,-,6.39
Marco Padalino,Sampdoria,35,M(R),6(14),677,1,1,0.9,-,0.2,0.4,0.1,-,6.37
Matteo Lignani,Livorno,27,Midfielder,1(1),60,2.5,1.5,0.5,-,-,-,-,-,6.37
Andrea Dossena,Napoli,37,"D(L),M(L)",3(7),412,1.1,0.6,1,-,1.4,0.3,-,-,6.36
Mato Jajalo,Robur Siena,31,M(C),14(11),1220,1,0.7,1.1,0.1,0.3,0.4,-,-,6.36
Francesco Modesto,Genoa,37,D(L),8(2),683,1.4,0.7,0.6,0.1,1.2,0.2,0.1,-,6.36
Keirrison,Fiorentina,30,FW,2(8),289,-,-,0.5,-,-,-,-,-,6.36
