Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Allan Saint-Maximin,Nice,22,"AM(CLR),FW",34,2914,6,3,2,-,2.2,76,0.9,5,7.21
Florian Thauvin,Marseille,26,"AM(CLR),FW",30(3),2625,16,8,5,1,3.1,76.9,0.6,5,7.19
Ronael Pierre Gabriel,Monaco,21,D(LR),4,356,-,-,1,-,-,86.5,1.5,1,7.19
Benjamin André,Rennes,28,"D(R),M(CLR)",28(2),2502,3,1,7,1,0.9,79.2,4.9,1,7.18
Gabriel,Lille,21,D(C),11(3),1061,1,-,1,-,0.7,85.9,3,-,7.14
Max-Alain Gradel,Toulouse,31,"M(LR),FW",36,3240,11,5,6,-,3.3,74.2,1.3,3,7.14
Lucas Ocampos,Marseille,24,"M(CLR),FW",31(3),2715,4,7,11,-,1.8,78,1.1,1,7.14
Ruben Aguilar,Montpellier,26,"D(R),M(R)",29,2531,1,4,8,-,0.4,83.5,1,2,7.13
Rémy Cabella,Saint-Etienne,29,"M(CLR),FW",34,3000,8,4,4,1,2.4,86.5,0.5,4,7.13
Youssouf Kone,Lille,23,D(L),19(1),1711,-,1,3,-,0.3,83.2,0.7,2,7.13
Bobby Allain,Dijon,27,GK,13,1170,-,-,1,-,-,57.7,1,1,7.13
Mathieu Debuchy,Saint-Etienne,33,D(CR),23(1),1948,4,3,4,1,0.6,73.1,4,2,7.12
Kenny Lala,Strasbourg,27,"D(LR),M(R)",34,3060,5,9,4,-,0.7,80.5,0.8,3,7.11
Almamy Touré,Monaco,23,D(CR),4,347,-,-,-,-,0.5,85.7,2.8,-,7.10
Marçal,Lyon,30,D(CL),12,883,-,-,2,-,0.4,87.8,2.9,1,7.10
Valentin Rongier,Nantes,24,M(C),36,3228,4,5,3,-,2,82.7,1,2,7.10
Ferland Mendy,Lyon,24,"D(L),M(L)",27(3),2529,2,1,2,-,0.8,84.5,1.6,-,7.09
Hiroki Sakai,Marseille,29,"D(LR),M(R)",26(1),2373,1,4,3,-,0.2,81.6,3.1,1,7.09
Serhou Guirassy,Amiens,23,"AM(L),FW",13,1115,3,1,-,1,2.1,65.2,7.2,2,7.09
Vukasin Jovanovic,Bordeaux,23,D(C),15(1),1378,-,-,7,1,0.1,85,2.6,2,7.08
Erik Pieters,Amiens,30,"D(L),M(L)",14(1),1261,1,1,2,-,0.8,71.1,1.5,2,7.08
Christophe Herelle,Nice,26,D(C),33,2938,-,-,9,1,0.5,88.7,3.1,-,7.07
Marco Verratti,Paris Saint-Germain,26,DMC,23(3),1887,-,2,7,-,0.1,90.9,0.2,1,7.07
Thomas Meunier,Paris Saint-Germain,27,"D(R),M(R)",19(3),1615,3,3,2,-,0.9,84.5,1.5,1,7.07
Loïc Mbe Soh,Paris Saint-Germain,18,Forward,2,180,-,-,-,-,0.5,91.3,3.5,-,7.07
Thiago Silva,Paris Saint-Germain,34,D(C),24(1),2079,-,1,4,-,0.5,94.2,2,-,7.06
Ibrahim Sangaré,Toulouse,21,DMC,27(1),2466,1,3,7,-,1.3,79.6,1.4,3,7.06
Houssem Aouar,Lyon,21,M(CL),35(2),3069,7,7,2,-,1.9,86.7,0.5,3,7.05
Walter Benítez,Nice,26,GK,35,3150,-,-,1,-,-,75.2,0.4,7,7.05
Florent Mollet,Montpellier,27,AM(CL),31(1),2580,6,4,5,1,2.6,87.3,0.5,3,7.05
Nicolas Pallois,Nantes,31,D(C),24,2160,2,-,8,-,0.8,77.1,2.1,1,7.04
Gaetan Laborde,Montpellier,25,"AM(C),FW",35(1),2916,11,4,1,1,2.4,67.4,2.9,3,7.04
Renaud Ripart,Nimes,26,"D(R),M(L),FW",34(4),3009,8,4,2,-,1.8,73.3,2.6,3,7.03
Wesley Fofana,Saint-Etienne,18,Midfielder,1(1),160,-,-,-,-,-,88.5,1.5,-,7.03
Dani Alves,Paris Saint-Germain,36,"D(R),M(CR)",19(4),1625,1,7,4,-,1.2,85.6,0.6,-,7.02
Julian Draxler,Paris Saint-Germain,25,AM(CLR),22(9),2046,3,7,6,-,1,89.8,0.6,3,7.02
Jonathan Bamba,Lille,23,"AM(LR),FW",35(3),3011,13,3,4,-,1.8,79.6,0.7,3,7.02
Ghislain Konan,Reims,23,D(L),20,1800,-,1,-,-,0.1,77.5,1.2,-,7.02
Naim Sliti,Dijon,26,AM(CL),25(10),2290,3,4,2,-,1.8,76.8,0.3,2,7.01
Léo Dubois,Lyon,24,D(LR),21(4),2044,1,6,2,-,0.7,85.6,1.2,1,7.01
Emiliano Sala,Nantes,28,FW,16(3),1377,12,2,-,-,1.9,64.2,2.3,2,7.00
Marcus Thuram,Guingamp,21,"AM(L),FW",32,2583,9,1,4,2,1.9,73.2,3.5,3,7.00
Ellyes Skhiri,Montpellier,24,DMC,35(2),3092,3,2,5,-,0.7,85.7,1.2,3,7.00
Tanguy NDombele,Lyon,22,DMC,31(3),2693,1,7,3,-,0.9,89.1,0.6,1,6.99
Ismaila Sarr,Rennes,21,"AM(LR),FW",32(3),2795,8,6,6,-,1.5,76.5,0.7,3,6.99
Thilo Kehrer,Paris Saint-Germain,22,"D(CR),M(R)",19(8),1896,1,2,4,-,0.5,92.7,1.9,1,6.98
Pablo Martinez,Strasbourg,30,D(CL),32,2818,3,1,7,-,0.4,84.2,2.3,2,6.98
Yunis Abdelhamid,Reims,31,D(C),38,3420,-,-,2,-,0.5,82.9,3,3,6.97
Samuel Kalu,Bordeaux,21,AM(R),14(7),1280,3,2,3,1,2,71.8,1,2,6.97
José Fonte,Lille,35,D(C),36,3112,3,1,5,1,0.9,87.4,3.3,1,6.97
Frederic Guilbert,Caen,24,"D(CLR),M(R)",33(1),2917,1,2,9,1,0.3,74.2,2.4,2,6.97
Ole Selnaes,Saint-Etienne,24,DMC,19(1),1674,-,5,6,-,0.6,82.5,1.2,-,6.97
Sanjin Prcic,Strasbourg,25,M(C),12(1),1046,2,1,1,-,1.2,87.5,0.8,-,6.97
Bouna Sarr,Marseille,27,"D(R),M(CLR)",25(4),2244,1,1,3,1,0.7,85.2,1.2,3,6.96
Loic Perrin,Saint-Etienne,33,D(C),31,2702,1,1,2,-,0.4,86.1,2.9,2,6.96
Cheikh N'Doye,Angers,33,M(C),26(1),2336,-,3,4,-,1.5,61,6.7,1,6.96
Jonas Martin,Strasbourg,29,M(CL),23,2061,3,1,9,-,0.9,88.4,0.8,2,6.96
Moussa Dembele,Lyon,22,FW,21(12),2017,15,4,1,-,2.7,74.6,1.5,1,6.95
Leandro Paredes,Paris Saint-Germain,25,DMC,14(2),1250,-,2,1,-,0.9,92.1,0.6,-,6.95
Fode Ballo-Toure,Monaco,22,D(L),18,1595,-,3,4,-,0.2,79.8,1.6,-,6.94
Alexander Djiku,Caen,24,D(CR),31,2755,1,-,9,1,0.2,83,2.9,3,6.94
Charles Traoré,Nantes,27,D(L),13,1164,-,-,3,-,0.5,71.8,2.2,1,6.94
Gelson Martins,Monaco,24,AM(R),16,1393,4,2,1,-,1.9,78.1,0.6,-,6.94
Eiji Kawashima,Strasbourg,36,GK,1,90,-,-,-,-,-,54.5,1,-,6.94
Gaetan Poussin,Bordeaux,20,Goalkeeper,1,90,-,-,-,-,-,54.5,1,-,6.94
Youri Tielemans,Monaco,22,M(C),20,1685,5,1,5,-,1.8,79.9,1.4,1,6.94
Kenny Tete,Lyon,23,"D(R),M(R)",12(1),1050,-,3,1,-,0.6,84,1.4,1,6.94
Xavier Chavalerin,Reims,28,DMC,36,3240,2,2,8,-,0.6,80.5,0.3,1,6.94
Bertrand Traoré,Lyon,23,"AM(R),FW",24(10),2125,7,2,5,-,1.9,82.5,0.7,3,6.93
Pedro Mendes,Montpellier,28,D(CR),31,2669,1,-,7,-,0.3,82.1,1.3,-,6.93
Ludovic Ajorque,Strasbourg,25,FW,18(7),1536,9,1,5,-,1.8,74.8,4.2,5,6.93
Jacques-Alaixys Romao,Reims,35,"D(C),M(C)",36,3165,-,3,8,1,0.4,79.1,1.8,2,6.92
William Saliba,Saint-Etienne,18,D(C),13(3),1277,-,-,1,-,0.3,85.6,1.8,-,6.91
Rony Lopes,Monaco,23,AM(CLR),22(2),1857,2,2,1,-,2.1,74.2,0.3,3,6.91
Wylan Cyprien,Nice,24,AM(C),27(2),2364,4,2,1,1,1.8,87.5,0.4,-,6.91
Djegui Koita,Guingamp,19,Defender,1(1),173,-,-,-,-,-,70.7,0.5,-,6.91
Damien Le Tallec,Montpellier,29,"D(C),DMC",31(5),2812,3,-,3,-,0.9,79.1,2.3,1,6.91
Yann M'Vila,Saint-Etienne,29,M(C),37,3263,-,1,5,1,0.4,86.2,1.4,-,6.91
Jordan Amavi,Marseille,25,"D(L),M(L)",24(4),2178,-,2,7,2,0.9,79.5,2.6,-,6.91
Fode Ballo-Toure,Lille,22,D(L),18,1595,-,1,3,-,0.2,77.8,1.7,1,6.90
Franck Tabanou,Guingamp,30,"D(L),M(L)",2,180,-,-,-,-,-,76.9,2.5,-,6.90
Diego Carlos,Nantes,26,D(C),35,3149,1,-,8,-,0.9,82.5,2.5,1,6.90
Abdul Rahman Baba,Reims,24,"D(L),M(L)",11,965,1,1,3,-,0.5,79.7,1.9,2,6.90
Serigne Modou Kara Mbodji,Nantes,29,D(C),6,507,-,-,-,-,0.8,78.1,2.7,-,6.89
Mehmet Zeki Çelik,Lille,22,D(R),34,2976,1,5,5,1,0.4,76.9,0.7,-,6.89
Faycal Fajr,Caen,30,M(CLR),36,3240,5,4,6,-,1.4,81.4,0.5,5,6.89
Vincent Manceau,Angers,29,D(LR),31,2790,1,1,2,-,0.5,82.2,0.6,1,6.89
M'Baye Niang,Rennes,24,"AM(LR),FW",19(10),1794,11,4,5,-,2.2,72.6,1.8,1,6.88
Anthony Briancon,Nimes,24,D(C),33,2927,2,2,9,1,0.6,81.2,2.3,-,6.88
Issiaga Sylla,Toulouse,25,"D(LR),M(L)",23(1),1995,2,-,5,-,0.7,77.9,2.4,1,6.88
Christopher Nkunku,Paris Saint-Germain,21,M(CLR),13(9),1155,3,2,-,-,1,91,0.5,2,6.88
Gianluigi Buffon,Paris Saint-Germain,41,GK,17,1530,-,-,-,-,-,90,0.1,1,6.88
Damien Da Silva,Rennes,31,D(C),32(1),2874,2,1,4,-,0.4,87.8,2.4,1,6.88
Adrien Silva,Monaco,30,M(C),13(2),1183,-,-,6,-,0.6,83.2,1.4,-,6.87
Pedro Rebocho,Guingamp,24,D(L),36,3240,-,8,4,-,0.5,79.7,1.3,1,6.87
Ismael Aaneba,Strasbourg,20,Defender,3,206,-,-,3,-,-,64.3,0.3,-,6.87
Dante,Nice,35,D(C),36,3227,1,1,11,-,0.6,91.5,2.1,1,6.87
Pierrick Capelle,Angers,32,"D(L),M(CLR)",21(5),1845,3,3,2,-,1.1,83.9,1.2,2,6.87
Jeff Reine-Adélaïde,Angers,21,"AM(CR),FW",29(6),2566,3,3,2,-,1.1,84.1,0.5,2,6.87
Mario Balotelli,Marseille,28,FW,12(3),940,8,-,5,1,2.9,68.9,1.4,2,6.86
Ramy Bensebaini,Rennes,24,"D(CL),DMC",24(1),2154,1,-,9,-,0.7,77.9,2.2,-,6.86
Benjamin Lecomte,Montpellier,28,GK,37,3330,-,-,1,-,-,63.9,0.6,3,6.86
Christopher Jullien,Toulouse,26,D(C),34,3016,1,-,8,-,0.7,83,4.3,2,6.86
Stéphane Ruffier,Saint-Etienne,32,GK,37,3330,-,-,1,-,-,57.6,0.5,1,6.86
Morgan Sanson,Marseille,24,M(CLR),27(6),2406,5,3,9,-,1.1,82.9,0.7,-,6.86
Pierre Lees-Melou,Nice,26,AM(CLR),26(4),2393,2,1,5,1,1.3,85.7,0.6,1,6.85
Abdoulaye Touré,Nantes,25,DMC,30(4),2750,3,1,4,1,1.6,80.4,1.5,1,6.85
Radamel Falcao,Monaco,33,FW,29(4),2565,15,2,10,-,2.8,77.4,2.8,3,6.85
Sofiane Alakouch,Nimes,20,D(R),23(2),1901,1,-,4,-,0.5,74.3,0.8,1,6.85
Edouard Mendy,Reims,27,GK,38,3420,-,-,3,-,-,58,0.6,5,6.85
Malang Sarr,Nice,20,D(CL),34(1),2995,1,1,1,-,0.3,89.8,1.6,-,6.85
Félix Eboa Eboa,Guingamp,22,D(CR),27,2427,3,-,5,-,0.4,77.4,3.8,3,6.85
Otávio,Bordeaux,25,DMC,33,2880,-,2,4,-,0.6,89.1,0.7,-,6.85
Juan Bernat,Paris Saint-Germain,26,"D(L),M(CL)",21(4),1838,1,2,6,1,0.2,90.8,0.6,-,6.84
Pablo,Bordeaux,28,D(C),25,1943,1,1,3,3,0.4,84.4,2.8,1,6.84
Thomas Monconduit,Amiens,28,DMC,32(1),2821,-,1,6,-,0.5,77.9,1.5,1,6.84
Mehdi Merghem,Guingamp,21,AM(R),9,725,-,1,3,-,2.7,76.8,0.9,-,6.83
Björn Engels,Reims,24,D(C),33,2970,1,1,4,-,0.3,83.8,3.1,-,6.83
Enock Kwateng,Nantes,22,"D(R),M(R)",22(8),2040,-,1,4,-,0.2,70.4,1.5,-,6.83
Clément Grenier,Rennes,28,M(CL),29(4),2668,2,5,6,-,1.5,82.2,0.6,-,6.83
Andrei Girotto,Nantes,27,DMC,18(2),1478,2,-,4,3,1,79.3,3,-,6.83
Ibrahima Sissoko,Strasbourg,21,DMC,30(2),2669,3,2,9,-,0.9,80.5,1.9,1,6.82
Hilton,Montpellier,41,D(C),36,3233,-,2,5,1,0.4,82.1,2.2,1,6.82
Jonathan Ikone,Lille,21,AM(CLR),34(4),2815,3,9,3,-,1.3,73.8,0.3,-,6.82
Júlio Tavares,Dijon,30,"AM(LR),FW",31(5),2804,5,4,4,-,1.7,58.6,6.6,1,6.82
Youssef Aït Bennasser,Monaco,22,DMC,12(1),1074,-,2,2,-,0.6,86.3,0.7,-,6.82
Dimitri Payet,Marseille,32,M(CLR),23(8),1912,4,6,3,-,1.3,77.5,0.2,-,6.81
Brice Samba,Caen,25,GK,38,3420,-,-,1,-,-,58.4,0.3,3,6.81
Romain Thomas,Angers,31,D(C),27(1),2395,2,1,4,-,0.5,85.1,2.4,3,6.81
Lebo Mothiba,Lille,23,FW,3,255,1,-,-,-,0.3,81.8,0.7,-,6.81
Kamil Glik,Monaco,31,D(C),33,2970,1,-,10,-,0.5,83.9,3.2,2,6.81
Jonathan Gradit,Caen,26,D(CR),23(1),2013,-,-,1,-,0.1,81.2,1.5,1,6.80
Alphonse Areola,Paris Saint-Germain,26,GK,21,1890,-,-,1,-,-,83.2,0.1,-,6.80
Ludovic Butelle,Angers,36,GK,36,3240,-,-,1,1,-,56.8,0.2,4,6.80
Daniel Congré,Montpellier,34,D(CLR),37,3293,2,2,5,1,0.4,81.9,2.2,1,6.80
Mathieu Gorgelin,Lyon,28,GK,4,360,-,-,-,-,-,85.2,0.8,-,6.80
Nuno da Costa,Strasbourg,28,"AM(R),FW",22(12),2055,8,5,3,-,1.4,69.1,1.6,1,6.80
Valère Germain,Marseille,29,"AM(L),FW",23(13),2170,8,2,1,-,1.5,78,2.8,3,6.80
Boubacar Kamara,Marseille,19,"D(CL),DMC",27(4),2411,1,-,6,-,0.4,86.4,2.1,2,6.80
Adrien Tameze,Nice,25,M(C),34(3),2951,-,3,7,-,0.5,89.1,1,-,6.80
Mike Maignan,Lille,23,GK,38,3420,-,-,1,-,-,57.1,0.3,2,6.79
Baptiste Santamaría,Angers,24,DMC,37(1),3248,1,-,2,-,0.6,81,1,-,6.79
Mathieu Cafaro,Reims,22,AM(CL),24(10),2103,7,3,5,-,2.1,68.8,0.4,2,6.79
Denis Bouanga,Nimes,24,AM(LR),29(6),2640,8,2,5,-,2.5,69.7,0.8,2,6.79
Jean-Clair Todibo,Toulouse,19,D(C),10,836,1,-,2,1,0.2,84.6,2.5,1,6.79
Morgan Poaty,Montpellier,21,Defender,1,90,-,-,-,-,1,61.1,1,-,6.78
Mexer,Rennes,30,D(C),29,2472,-,-,3,-,0.2,89,2.1,-,6.78
Abdoulaye Diallo,Rennes,27,GK,6,496,-,-,-,-,-,66.1,0.3,-,6.77
Hamari Traoré,Rennes,27,"D(R),M(R)",33(1),2973,-,2,7,-,0.9,82.5,1.1,-,6.77
Stanley N'Soki,Paris Saint-Germain,20,D(L),8(4),699,-,-,2,-,-,86.9,1.3,-,6.77
Ambroise Oyongo,Montpellier,28,"D(LR),M(L)",25(1),2141,2,-,5,-,0.5,70.7,0.5,-,6.77
Youssef Aït Bennasser,Saint-Etienne,22,DMC,11(2),938,-,-,-,-,0.5,87.6,0.5,1,6.77
Fouad Chafik,Dijon,32,"D(R),M(R)",21,1854,-,2,2,-,0.4,74.7,0.8,-,6.77
Jérémy Morel,Lyon,35,D(CL),12,1065,-,-,4,-,0.3,88.9,1.9,-,6.77
Jordan Lefort,Amiens,25,D(CL),21(2),1805,-,1,4,1,0.5,69.5,2.8,2,6.76
Mauro Goicoechea,Toulouse,31,GK,7(1),712,-,-,-,-,-,61.1,0.5,1,6.76
Kevin Strootman,Marseille,29,DMC,21(7),1941,1,5,7,-,0.6,82.3,1.5,-,6.76
Benjamin Henrichs,Monaco,22,"D(LR),M(R)",21(1),1827,1,2,3,-,0.5,74,0.7,-,6.75
Anthony Gonçalves,Strasbourg,33,M(CR),12(6),1061,5,2,3,-,0.8,75.5,0.8,2,6.75
Paul Bernardoni,Nimes,22,GK,38,3420,-,-,-,-,-,49.4,0.4,-,6.75
Jason Denayer,Lyon,24,"D(CR),DMC",31,2748,2,-,2,-,0.5,93.8,1.8,-,6.75
Eduardo Camavinga,Rennes,16,Midfielder,4(3),364,-,-,1,-,0.3,84.6,0.7,-,6.75
Théo Pellenard,Angers,25,D(L),6,496,-,-,-,-,0.2,82.9,1.7,-,6.75
Jules Koundé,Bordeaux,20,D(C),37,3330,-,1,4,-,0.4,80.7,3.2,-,6.75
Adil Rami,Marseille,33,D(C),16,1414,1,1,2,-,0.9,83.4,3.8,1,6.74
Benoit Costil,Bordeaux,31,GK,37,3330,-,-,-,-,-,66.8,0.2,3,6.74
Jordan Ferri,Nimes,27,M(C),21(3),1877,2,1,5,-,0.6,82.1,1,1,6.74
Lima,Nantes,27,"D(L),M(L)",28(3),2495,-,4,6,-,0.7,73.3,1.3,1,6.74
Nicolas Benezet,Guingamp,28,AM(CLR),18(7),1667,3,1,1,-,1.1,74.9,0.8,3,6.74
Nayef Aguerd,Dijon,23,D(C),12(1),1051,3,-,4,1,0.8,78,3.2,1,6.74
Valentin Rosier,Dijon,22,"D(LR),M(L)",16(2),1458,-,3,2,-,0.8,83.8,1,1,6.74
Remi Oudin,Reims,22,AM(R),32(5),2627,10,4,4,-,2.1,60.5,0.8,2,6.74
Robert Beric,Saint-Etienne,28,FW,12(11),1172,9,1,-,-,1.6,68.9,1.3,1,6.74
Aurelien Tchouameni,Bordeaux,19,DMC,8(2),706,-,-,3,-,0.7,80.3,1.2,-,6.73
Adama Soumaoro,Lille,27,D(CR),20,1730,-,1,5,1,0.3,94.3,2,-,6.73
Sada Thioub,Nimes,24,AM(R),27(11),2482,3,5,3,-,0.9,78.4,0.5,1,6.73
Mehdi Abeid,Dijon,26,DMC,23(3),2027,3,-,6,-,1.4,86.5,0.7,1,6.73
Moreto Cassamã,Reims,21,Midfielder,1,60,-,-,-,-,-,81.3,-,-,6.73
Thomas Foket,Reims,24,"D(R),M(R)",32,2880,-,-,7,-,0.1,76.6,0.9,-,6.73
Rafael Leão,Lille,20,FW,16(8),1295,8,3,3,-,1.5,72.6,1.2,1,6.73
Timothée Kolodziejczak,Saint-Etienne,27,D(CL),35(1),3184,3,3,7,-,0.5,82,1.3,-,6.73
Lass Diarra,Paris Saint-Germain,34,M(C),2(1),161,-,-,-,-,-,89.7,0.3,-,6.72
Maxime Poundjé,Bordeaux,26,D(L),28(2),2536,-,2,4,-,0.3,80.1,1.4,-,6.72
Kalifa Coulibaly,Nantes,27,FW,19(13),1751,8,2,5,1,1.8,53.3,4.6,2,6.72
Hassane Kamara,Reims,25,D(L),9(7),921,-,-,1,-,0.6,81.2,0.6,1,6.72
Adama Mbengue,Caen,25,D(L),8(3),740,-,-,3,-,0.8,64.4,0.5,-,6.72
Romain Hamouma,Saint-Etienne,32,"M(CLR),FW",19(8),1595,4,4,2,1,1.3,78.4,0.9,2,6.72
Luiz Gustavo,Marseille,31,"D(C),M(C)",26(4),2434,2,-,8,-,1,88.8,0.5,3,6.72
Wesley Lautoa,Dijon,31,"D(C),DMC",34,3025,-,-,11,1,0.4,86.5,1.5,-,6.72
Maxwel Cornet,Lyon,22,"AM(LR),FW",12(15),1276,7,5,2,-,1.7,77.3,0.7,2,6.71
Matt Miazga,Nantes,23,D(C),8,720,-,-,5,-,0.5,81,5.8,-,6.71
Lionel Carole,Strasbourg,28,"D(L),M(L)",20(3),1728,-,3,2,-,0.3,79.7,1.2,-,6.71
Arbër Zeneli,Reims,24,AM(LR),8(7),807,3,3,-,-,1.7,77.6,0.1,3,6.71
Abdoulaye Bamba,Angers,29,"D(LR),M(R)",29(1),2574,-,4,6,-,0.2,78,0.8,-,6.71
Mathieu Dossevi,Toulouse,31,"M(CR),FW",30(5),2482,4,2,-,-,0.7,76,0.4,2,6.71
Maxime Lopez,Marseille,21,M(C),25(7),2188,1,3,4,-,0.4,91.3,0.2,-,6.71
Mateo Pavlovic,Angers,29,D(C),28(2),2491,2,1,7,1,0.6,86.2,2.1,-,6.71
Matz Sels,Strasbourg,27,GK,37,3330,-,-,2,-,-,57.3,0.4,-,6.71
Benjamin Bourigeaud,Rennes,25,M(CLR),28(6),2435,6,5,5,-,1.4,79.8,0.5,-,6.71
Youssouf Sabaly,Bordeaux,26,D(LR),21(2),1911,-,1,3,-,0.5,81.6,0.8,-,6.71
Sergi Palencia,Bordeaux,23,D(R),22(3),1984,-,3,6,-,0.3,80,0.8,-,6.71
Ciprian Tatarusanu,Nantes,33,GK,27,2391,-,-,1,-,-,68.5,0.3,-,6.71
Adrien Thomasson,Strasbourg,25,M(CLR),28(6),2490,5,8,4,1,1.6,78.1,0.5,-,6.70
Martin Terrier,Lyon,22,"AM(L),FW",16(16),1481,9,-,2,-,1.1,84.2,0.7,2,6.70
Patrick Burner,Nice,23,D(R),15(2),1354,-,-,3,-,0.5,83.9,0.6,-,6.70
Alexis Blin,Amiens,22,DMC,25(2),1999,1,1,4,-,0.3,81.1,2,-,6.70
Dimitri Lienard,Strasbourg,31,M(CL),15(7),1292,-,2,1,-,1,83.8,0.3,-,6.70
Loïck Landre,Nimes,27,D(C),19(3),1593,3,-,6,1,0.3,80.6,1.5,1,6.69
Jemerson,Monaco,26,"D(C),DMC",25,2226,-,1,8,1,0.3,86.9,2.7,-,6.69
Ludovic Blas,Guingamp,21,M(CLR),27(7),2379,1,6,5,-,1.2,77.2,1.3,1,6.69
Lucas Deaux,Guingamp,30,"D(C),DMC",17(1),1197,3,1,4,-,1,70.4,1.8,1,6.69
Presnel Kimpembe,Paris Saint-Germain,23,D(C),23(1),2006,-,1,4,1,0.2,93.6,1,-,6.69
Paul Baysse,Caen,31,D(CR),20,1789,-,-,2,1,0.5,80,3.1,-,6.69
Nicolas Cozza,Montpellier,20,D(C),11(1),986,-,1,-,-,-,84.1,1.3,-,6.69
Saman Ghoddos,Amiens,25,"AM(L),FW",20(7),1833,4,4,4,-,1.6,72.8,0.6,2,6.69
Anthony Caci,Strasbourg,21,"D(C),M(L)",26(3),2301,-,1,1,-,0.2,81.4,0.8,-,6.68
Dimitry Bertaud,Montpellier,21,Goalkeeper,1,90,-,-,-,-,-,48.5,1,-,6.68
Anthony Lopes,Lyon,28,GK,34,3060,-,-,-,-,-,77.6,0.3,1,6.68
Angelo Fulgini,Angers,22,AM(CR),18(13),1637,4,1,1,-,0.9,77.5,0.7,2,6.67
Antonin Bobichon,Nimes,23,M(CL),24(6),2155,7,2,2,-,1.2,83.3,0.6,1,6.67
Olivier Boscagli,Nice,21,D(CL),10(4),863,-,1,1,-,0.3,79.5,1.5,-,6.67
Christophe Jallet,Nice,35,D(LR),11(3),886,1,-,3,-,0.3,84.1,0.6,-,6.67
Lukas Lerager,Bordeaux,25,DMC,15(3),1300,-,1,4,-,0.6,79.6,1.4,-,6.67
Layvin Kurzawa,Paris Saint-Germain,26,"D(L),M(L)",11(8),1011,1,2,4,-,0.3,84.4,1.5,1,6.67
Souleyman Doumbia,Rennes,22,D(L),7,606,-,-,-,-,-,87.6,1.6,-,6.66
Kelvin Amian,Toulouse,21,D(CLR),32,2880,-,1,6,-,0.6,77.8,1.5,1,6.66
Zacharie Boucher,Angers,27,GK,2,180,-,-,-,-,-,51.1,1,-,6.65
Rolando,Marseille,33,D(C),9(1),804,-,-,2,-,0.8,87.3,1.9,-,6.65
François Moubandje,Toulouse,29,D(CL),21(1),1935,-,-,3,-,0.3,78.6,1.8,-,6.65
Duje Caleta-Car,Marseille,22,D(C),17(3),1546,-,-,1,2,0.5,84.5,3.3,-,6.65
Yann Karamoh,Bordeaux,20,"AM(R),FW",13(9),1224,3,1,2,-,1.6,77.3,-,-,6.65
Xeka,Lille,24,M(C),26(1),2264,2,-,10,-,1.3,82,1.6,-,6.65
